Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ
36   , 9.18, -0.95, 1.58, 0.03, 0.50, -0.08, -15.50, 13.75, 16.25, 0.74, -0.08, -0.67, -0.01
37   , 9.19, -0.91, 1.47, -0.00, 0.46, -0.09, -15.50, 13.75, 16.25, 0.74, -0.08, -0.67, -0.02
38   , 9.28, -0.80, 1.51, -0.02, 0.44, -0.08, -15.50, 13.75, 16.25, 0.74, -0.08, -0.66, -0.02
39   , 9.41, -0.70, 1.59, -0.02, 0.42, -0.07, -15.50, 13.75, 16.25, 0.74, -0.08, -0.66, -0.02
40   , 9.41, -0.70, 1.64, 0.01, 0.40, -0.07, -17.00, 15.00, 15.50, 0.75, -0.08, -0.66, -0.02
41   , 9.38, -0.67, 1.70, 0.03, 0.39, -0.07, -17.00, 15.00, 15.50, 0.75, -0.08, -0.66, -0.02
42   , 9.38, -0.67, 1.70, 0.06, 0.38, -0.06, -17.00, 15.00, 15.50, 0.75, -0.08, -0.66, -0.02
43   , 9.45, -0.85, 2.45, 0.10, 0.32, -0.05, -17.00, 15.00, 15.50, 0.75, -0.08, -0.66, -0.02
44   , 9.54, -0.88, 2.71, 0.10, 0.28, -0.04, -17.25, 13.19, 15.06, 0.75, -0.08, -0.66, -0.02
45   , 9.58, -0.91, 2.85, 0.09, 0.22, -0.04, -17.25, 13.19, 15.06, 0.75, -0.08, -0.65, -0.02
46   , 9.32, -0.79, 2.78, 0.09, 0.18, -0.04, -17.25, 13.19, 15.06, 0.75, -0.08, -0.65, -0.02
47   , 9.20, -0.82, 2.76, 0.08, 0.16, -0.03, -17.25, 13.19, 15.06, 0.75, -0.08, -0.65, -0.02
48   , 9.26, -0.90, 2.63, 0.08, 0.12, -0.01, -17.25, 13.19, 15.06, 0.75, -0.07, -0.65, -0.02
49   , 9.26, -0.90, 2.63, 0.09, 0.09, 0.00, -19.06, 13.38, 14.38, 0.75, -0.07, -0.65, -0.02
50   , 9.42, -0.81, 2.03, 0.10, 0.07, 0.01, -19.06, 13.38, 14.38, 0.75, -0.07, -0.65, -0.02
51   , 9.35, -0.81, 1.75, 0.13, 0.06, 0.01, -19.06, 13.38, 14.38, 0.75, -0.07, -0.65, -0.02
52   , 9.35, -0.81, 1.75, 0.13, 0.06, 0.01, -19.06, 13.38, 14.38, 0.75, -0.07, -0.65, -0.02
53   , 9.26, -0.89, 1.27, 0.18, 0.06, 0.02, -19.06, 13.38, 14.38, 0.75, -0.07, -0.65, -0.01
54   , 9.26, -0.89, 1.27, 0.18, 0.06, 0.02, -19.06, 13.38, 14.38, 0.75, -0.07, -0.65, -0.01
55   , 9.42, -1.04, 1.13, 0.21, 0.07, 0.01, -20.00, 12.75, 13.69, 0.76, -0.07, -0.65, -0.01
56   , 9.44, -1.09, 1.05, 0.20, 0.07, 0.00, -20.00, 12.75, 13.69, 0.76, -0.07, -0.65, -0.01
57   , 9.37, -1.15, 1.09, 0.18, 0.08, -0.01, -20.00, 12.75, 13.69, 0.76, -0.07, -0.65, -0.01
58   , 9.33, -1.19, 1.16, 0.14, 0.09, -0.02, -20.00, 12.75, 13.69, 0.76, -0.07, -0.65, -0.01
59   , 9.34, -1.18, 1.18, 0.10, 0.10, -0.03, -20.75, 13.50, 13.69, 0.76, -0.07, -0.65, -0.01
60   , 9.37, -1.17, 1.22, 0.06, 0.11, -0.04, -20.75, 13.50, 13.69, 0.76, -0.07, -0.65, -0.01
61   , 9.30, -0.93, 1.30, 0.03, 0.12, -0.05, -20.75, 13.50, 13.69, 0.76, -0.07, -0.65, -0.01
62   , 9.30, -0.78, 1.47, 0.02, 0.12, -0.05, -20.75, 13.50, 13.69, 0.76, -0.07, -0.65, -0.01
63   , 9.31, -0.72, 1.58, 0.04, 0.13, -0.06, -20.75, 13.50, 13.69, 0.76, -0.07, -0.65, -0.01
64   , 9.34, -0.72, 1.79, 0.06, 0.12, -0.05, -21.37, 13.25, 12.50, 0.76, -0.07, -0.65, -0.01
65   , 9.34, -0.72, 1.79, 0.07, 0.12, -0.05, -21.37, 13.25, 12.50, 0.76, -0.07, -0.65, -0.01
66   , 9.41, -0.73, 1.96, 0.06, 0.11, -0.05, -21.37, 13.25, 12.50, 0.76, -0.07, -0.65, -0.01
67   , 9.37, -0.70, 2.06, 0.04, 0.10, -0.04, -21.37, 13.25, 12.50, 0.76, -0.07, -0.65, -0.01
68   , 9.37, -0.70, 2.06, 0.03, 0.08, -0.04, -21.37, 13.25, 12.50, 0.76, -0.07, -0.65, -0.01
69   , 9.43, -0.59, 2.25, 0.02, 0.06, -0.03, -21.75, 14.56, 13.56, 0.76, -0.07, -0.65, -0.01
70   , 9.43, -0.59, 2.25, 0.02, 0.06, -0.03, -21.75, 14.56, 13.56, 0.76, -0.07, -0.65, -0.01
71   , 9.31, -0.65, 2.18, 0.03, 0.04, -0.01, -21.75, 14.56, 13.56, 0.76, -0.07, -0.65, -0.01
72   , 9.38, -0.82, 2.08, 0.04, 0.03, -0.01, -21.75, 14.56, 13.56, 0.76, -0.07, -0.65, -0.01
73   , 9.39, -0.81, 2.02, 0.02, 0.02, 0.00, -21.75, 14.56, 13.56, 0.76, -0.06, -0.65, -0.01
74   , 9.36, -0.76, 1.98, 0.01, 0.00, 0.00, -21.06, 13.75, 13.25, 0.76, -0.06, -0.65, -0.01
75   , 9.32, -0.72, 1.90, 0.02, -0.00, 0.01, -21.06, 13.75, 13.25, 0.76, -0.06, -0.65, -0.01
76   , 9.31, -0.69, 1.95, 0.03, -0.01, 0.01, -21.06, 13.75, 13.25, 0.76, -0.06, -0.65, -0.01
77   , 9.32, -0.75, 1.94, 0.04, -0.01, 0.01, -21.06, 13.75, 13.25, 0.76, -0.06, -0.64, -0.01
78   , 9.31, -0.85, 1.89, 0.05, -0.02, 0.02, -21.06, 13.75, 13.25, 0.76, -0.06, -0.64, -0.01
79   , 9.31, -0.85, 1.89, 0.05, -0.03, 0.02, -21.75, 14.19, 13.25, 0.76, -0.06, -0.64, -0.01
80   , 9.28, -0.88, 1.74, 0.03, -0.03, 0.02, -21.75, 14.19, 13.25, 0.76, -0.06, -0.64, -0.01
81   , 9.31, -0.83, 1.66, 0.02, -0.03, 0.01, -21.75, 14.19, 13.25, 0.76, -0.06, -0.64, -0.01
82   , 9.29, -0.79, 1.63, 0.01, -0.03, 0.01, -21.75, 14.19, 13.25, 0.76, -0.06, -0.64, -0.01
83   , 9.27, -0.69, 1.51, 0.00, -0.03, 0.00, -21.75, 14.19, 13.25, 0.76, -0.06, -0.64, -0.01
84   , 9.29, -0.67, 1.50, 0.00, -0.02, 0.00, -21.87, 14.25, 12.75, 0.76, -0.06, -0.65, -0.01
85   , 9.36, -0.69, 1.50, 0.01, -0.02, 0.00, -21.87, 14.25, 12.75, 0.76, -0.06, -0.65, -0.01
86   , 9.33, -0.84, 1.41, 0.03, -0.01, -0.00, -21.87, 14.25, 12.75, 0.76, -0.06, -0.65, -0.01
87   , 9.27, -0.90, 1.44, 0.03, -0.01, -0.00, -21.87, 14.25, 12.75, 0.76, -0.06, -0.65, -0.01
88   , 9.25, -0.95, 1.42, 0.01, 0.00, -0.01, -21.87, 14.25, 12.75, 0.76, -0.06, -0.65, -0.01
89   , 9.27, -0.93, 1.45, -0.02, 0.00, -0.01, -22.19, 14.69, 13.19, 0.76, -0.06, -0.65, -0.01
90   , 9.38, -0.70, 1.57, -0.05, 0.00, -0.01, -22.19, 14.69, 13.19, 0.76, -0.06, -0.65, -0.01
91   , 9.38, -0.70, 1.57, -0.05, 0.00, -0.01, -22.19, 14.69, 13.19, 0.76, -0.06, -0.65, -0.01
92   , 9.37, -0.58, 1.76, -0.03, 0.01, -0.01, -22.19, 14.69, 13.19, 0.76, -0.06, -0.65, -0.01
93   , 9.30, -0.62, 1.84, -0.01, 0.01, -0.01, -22.19, 14.69, 13.19, 0.76, -0.06, -0.65, -0.01
94   , 9.28, -0.80, 1.88, 0.01, 0.01, -0.01, -20.75, 12.88, 12.75, 0.76, -0.06, -0.65, -0.01
95   , 9.28, -0.87, 1.85, 0.01, 0.01, -0.00, -20.75, 12.88, 12.75, 0.76, -0.06, -0.65, -0.01
96   , 9.30, -0.85, 1.84, -0.01, 0.00, -0.00, -20.75, 12.88, 12.75, 0.76, -0.06, -0.65, -0.01
97   , 9.33, -0.71, 1.85, -0.01, 0.00, -0.01, -20.75, 12.88, 12.75, 0.76, -0.06, -0.64, -0.01
98   , 9.33, -0.65, 1.88, -0.01, 0.00, -0.00, -20.75, 12.88, 12.75, 0.76, -0.06, -0.64, -0.01
99   , 9.33, -0.67, 1.86, 0.03, -0.01, 0.01, -20.37, 14.25, 11.25, 0.76, -0.06, -0.64, -0.01
100   , 9.34, -0.82, 1.75, 0.05, -0.02, 0.01, -20.37, 14.25, 11.25, 0.76, -0.06, -0.64, -0.01
101   , 9.34, -0.85, 1.70, 0.06, -0.02, 0.01, -20.37, 14.25, 11.25, 0.76, -0.06, -0.64, -0.01
102   , 9.34, -0.85, 1.70, 0.05, -0.02, 0.01, -20.37, 14.25, 11.25, 0.76, -0.06, -0.64, -0.01
103   , 9.34, -0.87, 1.67, 0.03, -0.02, 0.01, -22.19, 13.56, 13.25, 0.76, -0.06, -0.64, -0.01
104   , 9.34, -0.87, 1.67, 0.02, -0.02, 0.01, -22.19, 13.56, 13.25, 0.76, -0.06, -0.64, -0.01
105   , 9.30, -0.82, 1.56, 0.03, -0.01, 0.01, -22.19, 13.56, 13.25, 0.76, -0.06, -0.64, -0.01
106   , 9.28, -0.92, 1.48, 0.04, -0.00, -0.00, -22.19, 13.56, 13.25, 0.76, -0.06, -0.64, -0.01
107   , 9.33, -0.98, 1.45, 0.03, 0.00, -0.00, -22.19, 13.56, 13.25, 0.76, -0.06, -0.64, -0.01
108   , 9.35, -0.88, 1.49, 0.00, 0.01, -0.01, -21.56, 14.25, 13.38, 0.76, -0.06, -0.64, -0.01
109   , 9.37, -0.77, 1.47, -0.03, 0.01, -0.01, -21.56, 14.25, 13.38, 0.76, -0.06, -0.64, -0.01
110   , 9.35, -0.74, 1.49, -0.03, 0.01, -0.01, -21.56, 14.25, 13.38, 0.76, -0.06, -0.64, -0.01
111   , 9.35, -0.74, 1.49, -0.03, 0.02, -0.01, -21.56, 14.25, 13.38, 0.76, -0.06, -0.64, -0.01
112   , 9.30, -0.69, 1.74, -0.03, 0.02, -0.01, -21.56, 14.25, 13.38, 0.76, -0.06, -0.64, -0.01
113   , 9.30, -0.69, 1.74, -0.04, 0.03, -0.01, -21.56, 13.56, 13.75, 0.76, -0.06, -0.64, -0.01
114   , 9.29, -0.76, 1.87, -0.04, 0.02, -0.01, -21.56, 13.56, 13.75, 0.76, -0.06, -0.64, -0.01
115   , 9.27, -0.73, 1.87, -0.05, 0.02, -0.01, -21.56, 13.56, 13.75, 0.76, -0.06, -0.64, -0.01
116   , 9.27, -0.70, 1.86, -0.06, 0.01, -0.01, -21.56, 13.56, 13.75, 0.76, -0.06, -0.64, -0.01
117   , 9.33, -0.69, 1.86, -0.05, 0.01, -0.01, -21.56, 13.56, 13.75, 0.76, -0.06, -0.64, -0.01
118   , 9.36, -0.73, 1.90, -0.05, 0.00, -0.01, -22.00, 14.25, 12.06, 0.76, -0.06, -0.64, -0.01
119   , 9.36, -0.75, 1.92, -0.04, -0.00, -0.00, -22.00, 14.25, 12.06, 0.76, -0.06, -0.64, -0.01
120   , 9.35, -0.72, 1.93, -0.03, -0.00, -0.01, -22.00, 14.25, 12.06, 0.76, -0.06, -0.64, -0.01
121   , 9.32, -0.69, 1.94, -0.03, -0.01, -0.00, -22.00, 14.25, 12.06, 0.76, -0.06, -0.64, -0.01
122   , 9.30, -0.68, 1.86, -0.02, -0.02, 0.00, -22.00, 14.25, 12.06, 0.76, -0.06, -0.64, -0.01
123   , 9.28, -0.69, 1.79, -0.01, -0.02, 0.00, -21.75, 14.75, 12.75, 0.76, -0.06, -0.64, -0.01
124   , 9.28, -0.69, 1.79, -0.00, -0.03, 0.01, -21.75, 14.75, 12.75, 0.76, -0.06, -0.64, -0.01
125   , 9.35, -0.76, 1.73, 0.00, -0.03, 0.01, -21.75, 14.75, 12.75, 0.76, -0.06, -0.64, -0.01
126   , 9.33, -0.76, 1.67, 0.00, -0.02, 0.01, -21.75, 14.75, 12.75, 0.76, -0.06, -0.64, -0.01
127   , 9.31, -0.75, 1.67, -0.01, -0.02, 0.01, -22.19, 13.69, 12.75, 0.76, -0.06, -0.64, -0.01
128   , 9.29, -0.76, 1.62, -0.01, -0.02, 0.01, -22.19, 13.69, 12.75, 0.76, -0.06, -0.64, -0.01
129   , 9.28, -0.79, 1.58, -0.01, -0.02, 0.01, -22.19, 13.69, 12.75, 0.76, -0.06, -0.64, -0.01
130   , 9.33, -0.75, 1.49, -0.02, -0.01, 0.00, -22.19, 13.69, 12.75, 0.76, -0.06, -0.64, -0.01
131   , 9.31, -0.79, 1.45, -0.01, -0.01, 0.01, -22.19, 13.69, 12.75, 0.76, -0.06, -0.64, -0.01
132   , 9.31, -0.88, 1.31, -0.00, 0.01, 0.00, -21.75, 14.00, 13.25, 0.76, -0.06, -0.64, -0.01
133   , 9.28, -0.88, 1.27, -0.00, 0.01, 0.00, -21.75, 14.00, 13.25, 0.76, -0.06, -0.64, -0.01
134   , 9.30, -0.85, 1.28, -0.02, 0.02, -0.00, -21.75, 14.00, 13.25, 0.76, -0.06, -0.64, -0.01
135   , 9.37, -0.83, 1.34, -0.03, 0.03, -0.00, -21.75, 14.00, 13.25, 0.76, -0.06, -0.64, -0.01
136   , 9.44, -0.74, 1.48, -0.03, 0.03, -0.00, -21.75, 14.00, 13.25, 0.76, -0.06, -0.64, -0.01
137   , 9.34, -0.68, 1.63, -0.02, 0.03, -0.00, -21.75, 14.00, 13.25, 0.76, -0.07, -0.64, -0.01
138   , 9.31, -0.71, 1.75, -0.01, 0.04, -0.01, -21.75, 14.38, 12.50, 0.76, -0.07, -0.64, -0.01
139   , 9.31, -0.71, 1.75, -0.02, 0.03, -0.00, -21.75, 14.38, 12.50, 0.76, -0.07, -0.64, -0.01
140   , 9.32, -0.79, 1.85, -0.03, 0.03, 0.00, -21.75, 14.38, 12.50, 0.76, -0.07, -0.64, -0.01
141   , 9.33, -0.80, 1.91, -0.04, 0.02, 0.00, -21.75, 14.38, 12.50, 0.76, -0.07, -0.64, -0.01
142   , 9.33, -0.80, 1.91, -0.06, 0.01, -0.00, -21.75, 14.38, 12.50, 0.76, -0.07, -0.64, -0.01
143   , 9.33, -0.84, 1.90, -0.06, 0.00, 0.00, -21.56, 14.06, 13.69, 0.76, -0.07, -0.64, -0.01
144   , 9.30, -0.85, 1.82, -0.05, -0.00, 0.01, -21.56, 14.06, 13.69, 0.76, -0.07, -0.64, -0.01
145   , 9.31, -0.89, 1.93, -0.03, -0.01, 0.01, -21.56, 14.06, 13.69, 0.76, -0.07, -0.64, -0.01
146   , 9.31, -0.94, 1.91, -0.01, -0.01, 0.01, -21.56, 14.06, 13.69, 0.76, -0.07, -0.64, -0.01
147   , 9.29, -0.93, 1.82, -0.01, -0.01, 0.00, -21.75, 14.38, 12.00, 0.76, -0.07, -0.64, -0.01
148   , 9.34, -0.92, 1.84, -0.01, -0.01, 0.00, -21.75, 14.38, 12.00, 0.76, -0.07, -0.64, -0.01
149   , 9.38, -0.89, 1.79, -0.02, -0.01, 0.00, -21.75, 14.38, 12.00, 0.76, -0.07, -0.64, -0.01
150   , 9.38, -0.84, 1.77, -0.03, -0.02, 0.00, -21.75, 14.38, 12.00, 0.76, -0.07, -0.64, -0.01
151   , 9.32, -0.78, 1.74, -0.04, -0.02, 0.00, -21.75, 14.38, 12.00, 0.76, -0.07, -0.64, -0.01
152   , 9.32, -0.81, 1.78, -0.05, -0.02, -0.00, -21.75, 13.69, 12.75, 0.76, -0.07, -0.64, -0.01
153   , 9.34, -0.83, 1.74, -0.06, -0.03, 0.00, -21.75, 13.69, 12.75, 0.76, -0.07, -0.64, -0.01
154   , 9.34, -0.80, 1.72, -0.07, -0.02, 0.00, -21.75, 13.69, 12.75, 0.76, -0.07, -0.64, -0.02
155   , 9.31, -0.73, 1.69, -0.09, -0.03, 0.00, -21.75, 13.69, 12.75, 0.76, -0.07, -0.64, -0.02
156   , 9.31, -0.73, 1.69, -0.09, -0.03, 0.00, -21.75, 13.69, 12.75, 0.76, -0.07, -0.64, -0.02
157   , 9.29, -0.69, 1.69, -0.08, -0.03, 0.00, -21.19, 14.00, 12.75, 0.76, -0.07, -0.64, -0.02
158   , 9.29, -0.69, 1.69, -0.06, -0.02, 0.01, -21.19, 14.00, 12.75, 0.76, -0.07, -0.64, -0.02
159   , 9.33, -0.77, 1.69, -0.05, -0.02, 0.01, -21.19, 14.00, 12.75, 0.76, -0.07, -0.64, -0.02
160   , 9.31, -0.77, 1.73, -0.03, -0.02, 0.00, -21.19, 14.00, 12.75, 0.76, -0.07, -0.64, -0.02
161   , 9.30, -0.76, 1.73, -0.03, -0.02, 0.01, -21.19, 14.00, 12.75, 0.76, -0.07, -0.64, -0.02
162   , 9.30, -0.84, 1.72, -0.02, -0.02, 0.01, -21.19, 13.69, 14.38, 0.76, -0.07, -0.64, -0.02
163   , 9.34, -0.85, 1.70, -0.01, -0.03, 0.01, -21.19, 13.69, 14.38, 0.76, -0.07, -0.64, -0.02
164   , 9.35, -0.85, 1.71, -0.01, -0.03, 0.01, -21.19, 13.69, 14.38, 0.76, -0.07, -0.64, -0.02
165   , 9.35, -0.85, 1.71, -0.02, -0.03, 0.01, -21.19, 13.69, 14.38, 0.76, -0.07, -0.64, -0.02
166   , 9.31, -0.86, 1.64, -0.02, -0.03, 0.01, -21.19, 13.69, 14.38, 0.76, -0.07, -0.64, -0.02
167   , 9.31, -0.86, 1.64, -0.03, -0.03, 0.01, -21.75, 14.50, 12.00, 0.76, -0.07, -0.64, -0.02
168   , 9.33, -0.79, 1.60, -0.03, -0.03, 0.01, -21.75, 14.50, 12.00, 0.76, -0.07, -0.64, -0.02
169   , 9.60, -0.80, 1.62, -0.03, -0.03, 0.01, -21.75, 14.50, 12.00, 0.76, -0.07, -0.64, -0.02
170   , 9.61, -0.79, 1.64, -0.03, -0.03, 0.01, -21.75, 14.50, 12.00, 0.76, -0.07, -0.64, -0.02
171   , 9.63, -0.80, 1.65, -0.02, -0.02, 0.01, -21.75, 14.50, 12.00, 0.76, -0.07, -0.64, -0.02
172   , 9.64, -0.89, 1.67, -0.01, -0.01, 0.01, -21.75, 14.06, 13.19, 0.76, -0.07, -0.64, -0.02
173   , 9.58, -0.90, 1.70, -0.01, -0.02, 0.01, -21.75, 14.06, 13.19, 0.76, -0.07, -0.64, -0.02
174   , 9.61, -0.87, 1.70, -0.02, -0.02, 0.01, -21.75, 14.06, 13.19, 0.76, -0.07, -0.64, -0.02
175   , 9.62, -0.84, 1.77, -0.02, -0.02, 0.01, -21.75, 14.06, 13.19, 0.76, -0.07, -0.64, -0.02
176   , 9.58, -0.83, 1.74, -0.02, -0.01, 0.01, -21.75, 14.06, 13.19, 0.76, -0.07, -0.64, -0.02
177   , 9.56, -0.81, 1.76, -0.02, -0.02, 0.01, -21.75, 14.50, 12.75, 0.76, -0.07, -0.64, -0.02
178   , 9.57, -0.81, 1.77, -0.01, -0.02, 0.01, -21.75, 14.50, 12.75, 0.76, -0.07, -0.64, -0.02
179   , 9.58, -0.85, 1.73, -0.01, -0.02, 0.02, -21.75, 14.50, 12.75, 0.76, -0.07, -0.64, -0.02
180   , 9.61, -0.88, 1.68, -0.01, -0.01, 0.02, -21.75, 14.50, 12.75, 0.76, -0.07, -0.64, -0.02
181   , 9.62, -0.92, 1.66, -0.01, -0.02, 0.02, -21.75, 14.50, 12.75, 0.76, -0.07, -0.64, -0.02
182   , 9.63, -0.92, 1.67, -0.00, -0.02, 0.02, -22.50, 14.06, 12.75, 0.76, -0.07, -0.64, -0.02
183   , 9.60, -0.95, 1.67, -0.00, -0.02, 0.02, -22.50, 14.06, 12.75, 0.76, -0.07, -0.64, -0.02
184   , 9.66, -0.94, 1.70, 0.00, -0.02, 0.02, -22.50, 14.06, 12.75, 0.76, -0.07, -0.64, -0.02
185   , 9.61, -0.91, 1.71, -0.00, -0.02, 0.01, -22.50, 14.06, 12.75, 0.76, -0.07, -0.64, -0.02
186   , 9.59, -0.92, 1.71, 0.00, -0.02, 0.01, -22.50, 14.06, 12.75, 0.76, -0.07, -0.64, -0.02
187   , 9.65, -0.93, 1.72, -0.00, -0.02, 0.01, -22.50, 14.06, 12.75, 0.76, -0.07, -0.64, -0.02
188   , 9.66, -0.90, 1.67, -0.01, -0.02, 0.01, -22.50, 14.06, 12.75, 0.76, -0.07, -0.64, -0.02
189   , 9.63, -0.86, 1.70, -0.01, -0.02, 0.01, -22.50, 14.06, 12.75, 0.76, -0.07, -0.64, -0.02
190   , 9.57, -0.90, 1.67, -0.01, -0.02, 0.01, -22.50, 14.06, 12.75, 0.76, -0.07, -0.64, -0.02
191   , 9.58, -0.91, 1.64, -0.01, -0.02, 0.01, -22.19, 14.06, 12.00, 0.76, -0.07, -0.64, -0.02
192   , 9.60, -0.91, 1.62, -0.01, -0.02, 0.01, -22.19, 14.06, 12.00, 0.76, -0.07, -0.64, -0.02
193   , 9.63, -0.92, 1.61, -0.01, -0.01, 0.01, -22.19, 14.06, 12.00, 0.76, -0.07, -0.64, -0.02
194   , 9.59, -0.96, 1.60, -0.01, -0.01, 0.01, -22.19, 14.06, 12.00, 0.76, -0.07, -0.64, -0.02
195   , 9.60, -0.93, 1.65, -0.00, -0.01, 0.01, -22.19, 14.06, 12.00, 0.76, -0.07, -0.64, -0.02
196   , 9.64, -0.96, 1.63, -0.00, -0.01, 0.01, -20.25, 14.06, 13.56, 0.76, -0.07, -0.64, -0.02
197   , 9.66, -0.98, 1.69, 0.00, -0.01, 0.01, -20.25, 14.06, 13.56, 0.76, -0.07, -0.64, -0.02
198   , 9.66, -0.98, 1.69, -0.00, -0.01, 0.01, -20.25, 14.06, 13.56, 0.76, -0.07, -0.64, -0.02
199   , 9.58, -1.01, 1.73, -0.00, -0.01, 0.01, -20.25, 14.06, 13.56, 0.76, -0.07, -0.64, -0.02
200   , 9.60, -0.91, 1.74, -0.02, -0.01, 0.00, -21.06, 14.50, 13.19, 0.76, -0.07, -0.64, -0.02
201   , 9.62, -0.90, 1.70, -0.02, -0.01, 0.00, -21.06, 14.50, 13.19, 0.76, -0.07, -0.64, -0.02
202   , 9.62, -0.90, 1.70, -0.01, -0.01, 0.00, -21.06, 14.50, 13.19, 0.76, -0.07, -0.64, -0.02
