Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ
27   , 9.54, 0.00, -0.42, -0.04, 0.01, 0.01, -13.88, 5.75, 29.00, 0.69, -0.01, -0.72, -0.00
28   , 9.59, 0.01, -0.43, -0.03, 0.01, 0.01, -13.88, 5.75, 29.00, 0.69, -0.01, -0.72, -0.00
29   , 9.59, 0.01, -0.43, -0.02, 0.01, 0.01, -13.88, 5.75, 29.00, 0.69, -0.01, -0.72, -0.00
30   , 9.55, -0.13, -0.44, -0.01, 0.00, 0.01, -13.88, 5.75, 29.00, 0.69, -0.01, -0.72, -0.00
31   , 9.55, -0.13, -0.44, -0.02, -0.00, 0.01, -13.38, 6.19, 28.06, 0.69, -0.01, -0.72, -0.00
32   , 9.53, -0.16, -0.42, -0.02, 0.00, 0.01, -13.38, 6.19, 28.06, 0.69, -0.01, -0.72, -0.00
33   , 9.57, -0.11, -0.44, -0.01, 0.00, 0.01, -13.38, 6.19, 28.06, 0.69, -0.01, -0.72, -0.00
34   , 9.55, -0.14, -0.41, -0.01, 0.00, 0.01, -13.38, 6.19, 28.06, 0.69, -0.01, -0.72, -0.00
35   , 9.54, -0.15, -0.42, -0.02, 0.00, 0.01, -13.38, 6.19, 28.06, 0.69, -0.01, -0.72, -0.00
36   , 9.57, -0.14, -0.47, -0.02, 0.00, 0.01, -11.19, 6.50, 27.00, 0.69, -0.01, -0.72, -0.00
37   , 9.55, -0.14, -0.47, -0.03, 0.00, 0.00, -11.19, 6.50, 27.00, 0.69, -0.01, -0.72, -0.00
38   , 9.52, -0.14, -0.48, -0.05, 0.00, 0.01, -11.19, 6.50, 27.00, 0.69, -0.01, -0.72, -0.00
39   , 9.52, -0.11, -0.46, -0.05, 0.00, 0.01, -11.19, 6.50, 27.00, 0.69, -0.01, -0.72, -0.00
40   , 9.53, -0.03, -0.46, -0.04, 0.00, 0.01, -11.19, 6.50, 27.00, 0.69, -0.01, -0.72, -0.00
41   , 9.61, 0.00, -0.46, -0.03, 0.01, 0.01, -13.56, 6.06, 28.19, 0.69, -0.01, -0.72, -0.00
42   , 9.61, -0.06, -0.47, -0.02, 0.00, 0.01, -13.56, 6.06, 28.19, 0.69, -0.01, -0.72, -0.00
43   , 9.51, -0.12, -0.39, -0.01, 0.00, 0.01, -13.56, 6.06, 28.19, 0.69, -0.01, -0.72, -0.00
44   , 9.50, -0.15, -0.38, -0.01, 0.00, 0.01, -13.56, 6.06, 28.19, 0.69, -0.01, -0.72, -0.00
45   , 9.54, -0.11, -0.37, -0.02, -0.00, 0.01, -13.88, 6.37, 27.69, 0.69, -0.01, -0.72, -0.00
46   , 9.56, -0.11, -0.35, -0.02, -0.00, 0.01, -13.88, 6.37, 27.69, 0.69, -0.01, -0.72, -0.00
47   , 9.60, -0.10, -0.42, -0.02, -0.00, 0.01, -13.88, 6.37, 27.69, 0.69, -0.01, -0.72, -0.00
48   , 9.59, -0.10, -0.41, -0.02, -0.01, 0.01, -13.88, 6.37, 27.69, 0.69, -0.01, -0.72, -0.00
49   , 9.54, -0.12, -0.45, -0.02, -0.00, 0.01, -13.88, 6.37, 27.69, 0.69, -0.01, -0.72, -0.00
50   , 9.54, -0.09, -0.47, -0.02, -0.00, 0.01, -12.75, 6.37, 28.50, 0.69, -0.01, -0.72, -0.00
51   , 9.53, -0.07, -0.45, -0.02, -0.00, 0.01, -12.75, 6.37, 28.50, 0.69, -0.01, -0.72, -0.00
52   , 9.53, -0.11, -0.48, -0.02, -0.00, 0.01, -12.75, 6.37, 28.50, 0.69, -0.01, -0.72, -0.00
53   , 9.54, -0.15, -0.48, -0.01, -0.00, 0.02, -12.75, 6.37, 28.50, 0.69, -0.01, -0.72, -0.00
54   , 9.57, -0.20, -0.46, -0.02, -0.00, 0.02, -12.75, 6.37, 28.50, 0.69, -0.01, -0.72, -0.00
55   , 9.55, -0.20, -0.46, -0.03, -0.00, 0.01, -13.88, 6.06, 28.87, 0.69, -0.01, -0.72, -0.00
56   , 9.55, -0.16, -0.45, -0.03, -0.01, 0.01, -13.88, 6.06, 28.87, 0.69, -0.01, -0.72, -0.00
57   , 9.52, -0.13, -0.46, -0.03, -0.01, 0.01, -13.88, 6.06, 28.87, 0.69, -0.01, -0.72, -0.00
58   , 9.60, -0.15, -0.46, -0.02, -0.01, 0.01, -13.88, 6.06, 28.87, 0.69, -0.01, -0.72, -0.00
59   , 9.59, -0.13, -0.45, -0.03, -0.00, 0.01, -13.88, 6.06, 28.87, 0.69, -0.01, -0.72, -0.00
60   , 9.56, -0.07, -0.47, -0.03, -0.00, 0.01, -13.75, 6.37, 28.06, 0.69, -0.01, -0.72, -0.00
61   , 9.56, -0.07, -0.47, -0.02, -0.01, 0.01, -13.75, 6.37, 28.06, 0.69, -0.01, -0.72, -0.00
62   , 9.52, -0.05, -0.49, -0.01, -0.00, 0.02, -13.75, 6.37, 28.06, 0.69, -0.01, -0.72, -0.00
63   , 9.56, -0.12, -0.49, 0.00, 0.00, 0.02, -13.75, 6.37, 28.06, 0.69, -0.01, -0.72, -0.00
64   , 9.57, -0.15, -0.49, 0.00, 0.00, 0.02, -12.25, 5.25, 30.00, 0.69, -0.01, -0.72, -0.00
65   , 9.54, -0.15, -0.47, -0.00, 0.01, 0.02, -12.25, 5.25, 30.00, 0.69, -0.01, -0.72, -0.00
66   , 9.54, -0.15, -0.47, -0.01, 0.01, 0.02, -12.25, 5.25, 30.00, 0.69, -0.01, -0.72, -0.00
67   , 9.53, -0.12, -0.50, -0.01, 0.01, 0.02, -12.25, 5.25, 30.00, 0.69, -0.01, -0.72, -0.00
68   , 9.54, -0.12, -0.47, 0.00, 0.01, 0.02, -12.25, 5.25, 30.00, 0.69, -0.01, -0.72, -0.00
69   , 9.58, -0.13, -0.45, 0.01, 0.01, 0.02, -12.69, 5.69, 28.38, 0.69, -0.01, -0.72, -0.00
70   , 9.57, -0.13, -0.47, 0.02, 0.01, 0.02, -12.69, 5.69, 28.38, 0.69, -0.01, -0.72, -0.00
71   , 9.58, -0.18, -0.45, 0.02, 0.01, 0.02, -12.69, 5.69, 28.38, 0.69, -0.01, -0.72, -0.00
72   , 9.57, -0.22, -0.45, 0.01, 0.01, 0.02, -12.69, 5.69, 28.38, 0.69, -0.01, -0.72, -0.00
73   , 9.59, -0.21, -0.45, 0.00, 0.01, 0.02, -12.69, 5.69, 28.38, 0.69, -0.01, -0.72, -0.00
74   , 9.59, -0.21, -0.45, -0.01, 0.01, 0.01, -12.69, 5.69, 28.38, 0.69, -0.01, -0.72, -0.00
75   , 9.56, -0.21, -0.42, -0.01, 0.01, 0.01, -14.19, 6.37, 28.06, 0.69, -0.01, -0.72, -0.00
76   , 9.59, -0.18, -0.42, -0.02, -0.00, 0.01, -14.19, 6.37, 28.06, 0.69, -0.01, -0.72, -0.00
77   , 9.58, -0.11, -0.36, -0.02, -0.00, 0.01, -14.19, 6.37, 28.06, 0.69, -0.01, -0.72, -0.00
78   , 9.55, -0.16, -0.43, -0.01, 0.00, -0.00, -14.19, 6.37, 28.06, 0.69, -0.01, -0.72, -0.00
79   , 9.55, -0.18, -0.47, -0.02, 0.00, 0.00, -14.19, 6.37, 28.06, 0.69, -0.01, -0.72, -0.00
80   , 9.52, -0.11, -0.46, -0.03, 0.00, 0.01, -13.00, 6.37, 29.25, 0.69, -0.01, -0.72, -0.00
81   , 9.52, -0.11, -0.46, -0.03, 0.01, 0.00, -13.00, 6.37, 29.25, 0.69, -0.01, -0.72, -0.00
82   , 9.56, -0.09, -0.54, -0.03, 0.01, 0.01, -13.00, 6.37, 29.25, 0.69, -0.01, -0.72, -0.00
83   , 9.59, -0.07, -0.52, -0.01, 0.01, 0.01, -13.00, 6.37, 29.25, 0.69, -0.01, -0.72, -0.00
84   , 9.56, -0.11, -0.45, -0.00, 0.00, 0.02, -13.00, 6.37, 29.25, 0.69, -0.01, -0.72, -0.00
85   , 9.54, -0.21, -0.43, 0.01, 0.01, 0.02, -13.38, 6.19, 28.00, 0.69, -0.01, -0.72, -0.00
86   , 9.54, -0.21, -0.43, 0.01, 0.01, 0.01, -13.38, 6.19, 28.00, 0.69, -0.01, -0.72, -0.00
87   , 9.57, -0.25, -0.40, 0.00, 0.01, 0.01, -13.38, 6.19, 28.00, 0.69, -0.01, -0.72, -0.00
88   , 9.52, -0.36, -0.44, -0.00, 0.01, 0.00, -13.38, 6.19, 28.00, 0.69, -0.01, -0.72, -0.00
89   , 9.54, -0.33, -0.43, -0.02, 0.00, 0.00, -13.75, 6.19, 28.00, 0.69, -0.01, -0.72, -0.00
90   , 9.59, -0.26, -0.39, -0.03, -0.00, -0.01, -13.75, 6.19, 28.00, 0.69, -0.01, -0.72, -0.00
91   , 9.59, -0.26, -0.39, -0.04, -0.01, -0.01, -13.75, 6.19, 28.00, 0.69, -0.01, -0.72, -0.00
92   , 9.64, -0.22, -0.37, -0.04, -0.01, -0.01, -13.75, 6.19, 28.00, 0.69, -0.01, -0.72, -0.00
93   , 9.61, -0.16, -0.34, -0.03, -0.01, -0.01, -13.75, 6.19, 28.00, 0.69, -0.01, -0.72, -0.00
94   , 9.55, -0.17, -0.39, -0.02, -0.01, -0.01, -13.75, 5.75, 27.56, 0.69, -0.01, -0.72, -0.00
95   , 9.56, -0.21, -0.43, -0.02, -0.02, -0.01, -13.75, 5.75, 27.56, 0.69, -0.01, -0.72, -0.00
96   , 9.57, -0.22, -0.43, -0.03, -0.02, -0.01, -13.75, 5.75, 27.56, 0.69, -0.01, -0.72, -0.00
97   , 9.60, -0.19, -0.39, -0.04, -0.02, -0.02, -13.75, 5.75, 27.56, 0.69, -0.01, -0.72, -0.00
98   , 9.60, -0.19, -0.39, -0.05, -0.03, -0.02, -13.75, 5.75, 27.56, 0.69, -0.02, -0.72, -0.00
99   , 9.52, -0.20, -0.45, -0.05, -0.03, -0.02, -13.75, 5.25, 27.19, 0.69, -0.02, -0.72, -0.00
100   , 9.56, -0.11, -0.48, -0.07, -0.02, -0.02, -13.75, 5.25, 27.19, 0.69, -0.02, -0.72, -0.00
101   , 9.56, -0.11, -0.48, -0.07, -0.02, -0.02, -13.75, 5.25, 27.19, 0.69, -0.02, -0.72, -0.00
102   , 9.61, -0.09, -0.49, -0.06, -0.02, -0.02, -13.75, 5.25, 27.19, 0.69, -0.02, -0.72, -0.00
103   , 9.60, -0.08, -0.47, -0.03, -0.02, -0.01, -13.00, 5.69, 28.06, 0.69, -0.02, -0.72, -0.00
104   , 9.55, -0.11, -0.48, -0.03, -0.02, -0.01, -13.00, 5.69, 28.06, 0.69, -0.02, -0.72, -0.00
105   , 9.56, -0.10, -0.47, -0.03, -0.03, -0.02, -13.00, 5.69, 28.06, 0.69, -0.02, -0.72, -0.00
106   , 9.57, -0.07, -0.47, -0.03, -0.03, -0.02, -13.00, 5.69, 28.06, 0.69, -0.02, -0.72, -0.00
107   , 9.58, -0.08, -0.40, -0.03, -0.02, -0.01, -13.00, 5.69, 28.06, 0.69, -0.02, -0.72, -0.00
108   , 9.58, -0.10, -0.43, -0.02, -0.03, -0.01, -13.00, 5.69, 28.06, 0.69, -0.02, -0.73, -0.01
109   , 9.56, -0.12, -0.44, -0.01, -0.02, -0.01, -12.25, 4.87, 28.87, 0.69, -0.02, -0.73, -0.01
110   , 9.54, -0.12, -0.46, -0.01, -0.03, -0.01, -12.25, 4.87, 28.87, 0.69, -0.02, -0.73, -0.01
111   , 9.54, -0.10, -0.48, -0.01, -0.02, -0.01, -12.25, 4.87, 28.87, 0.69, -0.02, -0.73, -0.01
112   , 9.57, -0.02, -0.46, -0.01, -0.02, -0.01, -12.25, 4.87, 28.87, 0.69, -0.02, -0.73, -0.01
113   , 9.57, -0.04, -0.46, 0.00, -0.03, -0.01, -12.25, 4.87, 28.87, 0.69, -0.02, -0.73, -0.01
114   , 9.57, -0.04, -0.46, 0.02, -0.02, -0.01, -12.25, 5.37, 28.06, 0.69, -0.02, -0.73, -0.01
115   , 9.56, -0.11, -0.47, 0.02, -0.02, -0.01, -12.25, 5.37, 28.06, 0.69, -0.02, -0.73, -0.01
116   , 9.56, -0.18, -0.49, 0.03, -0.03, -0.00, -12.25, 5.37, 28.06, 0.69, -0.02, -0.73, -0.01
117   , 9.56, -0.21, -0.46, 0.01, -0.02, -0.01, -12.25, 5.37, 28.06, 0.69, -0.02, -0.73, -0.01
118   , 9.54, -0.26, -0.52, 0.01, -0.02, -0.01, -12.25, 5.37, 28.06, 0.69, -0.02, -0.73, -0.01
119   , 9.56, -0.21, -0.53, -0.01, -0.02, -0.01, -13.00, 5.00, 28.50, 0.69, -0.02, -0.73, -0.01
120   , 9.57, -0.06, -0.59, -0.01, -0.02, -0.01, -13.00, 5.00, 28.50, 0.69, -0.02, -0.73, -0.01
121   , 9.54, -0.10, -0.58, -0.00, -0.02, -0.01, -13.00, 5.00, 28.50, 0.69, -0.02, -0.73, -0.01
122   , 9.56, -0.10, -0.58, -0.00, -0.02, -0.01, -13.00, 5.00, 28.50, 0.69, -0.02, -0.73, -0.01
123   , 9.55, -0.09, -0.52, -0.00, -0.02, -0.01, -13.00, 5.00, 28.50, 0.69, -0.02, -0.73, -0.01
124   , 9.55, -0.07, -0.53, 0.01, -0.02, -0.01, -13.00, 6.19, 28.56, 0.69, -0.02, -0.73, -0.01
125   , 9.54, -0.12, -0.52, 0.01, -0.02, -0.01, -13.00, 6.19, 28.56, 0.69, -0.02, -0.73, -0.01
126   , 9.55, -0.16, -0.52, 0.01, -0.02, -0.00, -13.00, 6.19, 28.56, 0.69, -0.02, -0.73, -0.01
127   , 9.60, -0.22, -0.50, 0.02, -0.02, -0.00, -13.00, 6.19, 28.56, 0.69, -0.02, -0.73, -0.01
128   , 9.59, -0.18, -0.54, 0.01, -0.03, -0.01, -13.00, 6.19, 28.56, 0.69, -0.02, -0.73, -0.01
129   , 9.56, -0.14, -0.53, -0.02, -0.02, -0.00, -13.38, 5.75, 29.69, 0.69, -0.02, -0.73, -0.01
130   , 9.54, -0.08, -0.56, -0.02, -0.02, -0.00, -13.38, 5.75, 29.69, 0.69, -0.02, -0.73, -0.01
131   , 9.56, -0.13, -0.56, -0.02, -0.03, -0.01, -13.38, 5.75, 29.69, 0.69, -0.02, -0.73, -0.01
132   , 9.55, -0.15, -0.57, -0.01, -0.02, -0.01, -13.38, 5.75, 29.69, 0.69, -0.02, -0.73, -0.01
133   , 9.56, -0.16, -0.54, -0.01, -0.02, -0.01, -13.38, 5.75, 29.69, 0.69, -0.02, -0.73, -0.01
134   , 9.57, -0.13, -0.53, -0.02, -0.02, -0.01, -14.19, 5.00, 28.87, 0.69, -0.02, -0.73, -0.01
135   , 9.57, -0.13, -0.53, -0.02, -0.02, -0.01, -14.19, 5.00, 28.87, 0.69, -0.02, -0.73, -0.01
136   , 9.55, 0.00, -0.53, -0.02, -0.02, -0.00, -14.19, 5.00, 28.87, 0.69, -0.02, -0.73, -0.01
137   , 9.54, -0.08, -0.55, -0.00, -0.02, -0.00, -14.19, 5.00, 28.87, 0.69, -0.02, -0.73, -0.01
138   , 9.59, -0.29, -0.59, 0.00, -0.02, -0.00, -13.50, 6.25, 29.25, 0.69, -0.02, -0.73, -0.01
139   , 9.60, -0.23, -0.58, 0.01, -0.02, -0.00, -13.50, 6.25, 29.25, 0.69, -0.02, -0.73, -0.01
140   , 9.57, -0.12, -0.56, -0.02, -0.02, -0.01, -13.50, 6.25, 29.25, 0.69, -0.02, -0.73, -0.01
141   , 9.56, -0.02, -0.57, -0.05, -0.02, -0.00, -13.50, 6.25, 29.25, 0.69, -0.02, -0.73, -0.01
142   , 9.55, -0.02, -0.55, -0.05, -0.02, -0.01, -13.50, 6.25, 29.25, 0.69, -0.02, -0.73, -0.01
143   , 9.48, -0.09, -0.56, -0.02, -0.01, 0.00, -13.88, 6.56, 28.06, 0.69, -0.02, -0.73, -0.01
144   , 9.53, -0.17, -0.55, -0.01, -0.01, 0.01, -13.88, 6.56, 28.06, 0.69, -0.02, -0.73, -0.01
145   , 9.62, -0.28, -0.55, -0.03, -0.01, 0.00, -13.88, 6.56, 28.06, 0.69, -0.02, -0.73, -0.01
146   , 9.60, -0.26, -0.53, -0.03, -0.01, 0.00, -13.88, 6.56, 28.06, 0.69, -0.02, -0.73, -0.01
147   , 9.59, -0.25, -0.52, -0.04, -0.01, -0.00, -13.88, 6.56, 28.06, 0.69, -0.02, -0.73, -0.01
148   , 9.53, -0.27, -0.49, -0.06, -0.01, -0.01, -13.50, 6.25, 28.06, 0.69, -0.02, -0.73, -0.01
149   , 9.56, -0.08, -0.50, -0.08, -0.01, -0.01, -13.50, 6.25, 28.06, 0.69, -0.02, -0.73, -0.01
150   , 9.55, 0.00, -0.51, -0.10, -0.01, -0.01, -13.50, 6.25, 28.06, 0.69, -0.02, -0.73, -0.01
151   , 9.56, 0.00, -0.53, -0.09, -0.01, -0.01, -13.50, 6.25, 28.06, 0.69, -0.02, -0.73, -0.01
152   , 9.56, 0.00, -0.53, -0.06, -0.01, -0.01, -13.50, 6.25, 28.06, 0.69, -0.02, -0.73, -0.01
153   , 9.57, -0.10, -0.58, -0.04, -0.01, 0.00, -14.19, 5.37, 28.75, 0.69, -0.02, -0.73, -0.01
154   , 9.57, -0.10, -0.58, -0.04, -0.00, 0.00, -14.19, 5.37, 28.75, 0.69, -0.02, -0.73, -0.01
155   , 9.61, -0.16, -0.63, -0.05, -0.00, -0.00, -14.19, 5.37, 28.75, 0.69, -0.02, -0.73, -0.01
156   , 9.54, -0.18, -0.62, -0.06, -0.01, -0.00, -14.19, 5.37, 28.75, 0.69, -0.02, -0.73, -0.01
157   , 9.51, -0.20, -0.60, -0.07, -0.01, -0.00, -14.19, 5.37, 28.75, 0.69, -0.02, -0.73, -0.01
158   , 9.54, -0.16, -0.62, -0.08, -0.01, -0.00, -12.25, 5.50, 28.75, 0.69, -0.02, -0.73, -0.01
159   , 9.50, -0.27, -0.62, -0.09, -0.01, -0.00, -12.25, 5.50, 28.75, 0.69, -0.02, -0.73, -0.01
160   , 9.52, -0.22, -0.60, -0.09, -0.00, -0.00, -12.25, 5.50, 28.75, 0.69, -0.02, -0.73, -0.01
161   , 9.52, -0.22, -0.60, -0.10, 0.01, 0.00, -12.25, 5.50, 28.75, 0.69, -0.02, -0.73, -0.01
162   , 9.64, -0.07, -0.60, -0.11, 0.01, -0.00, -12.25, 5.50, 28.75, 0.69, -0.02, -0.73, -0.01
163   , 9.64, -0.07, -0.60, -0.10, 0.01, -0.01, -12.69, 5.87, 30.00, 0.69, -0.02, -0.73, -0.01
164   , 9.51, -0.10, -0.52, -0.10, 0.00, -0.00, -12.69, 5.87, 30.00, 0.69, -0.02, -0.73, -0.01
165   , 9.50, -0.07, -0.53, -0.10, -0.00, 0.00, -12.69, 5.87, 30.00, 0.69, -0.02, -0.73, -0.01
166   , 9.56, 0.02, -0.51, -0.09, -0.00, 0.00, -12.69, 5.87, 30.00, 0.69, -0.02, -0.73, -0.01
167   , 9.58, 0.01, -0.52, -0.09, 0.00, 0.01, -12.69, 5.87, 30.00, 0.69, -0.02, -0.73, -0.01
168   , 9.56, -0.06, -0.55, -0.07, 0.01, 0.00, -12.00, 5.56, 27.69, 0.69, -0.02, -0.73, -0.01
169   , 9.52, -0.15, -0.48, -0.05, -0.01, 0.00, -12.00, 5.56, 27.69, 0.69, -0.02, -0.73, -0.01
170   , 9.48, -0.30, -0.53, -0.05, -0.01, 0.00, -12.00, 5.56, 27.69, 0.68, -0.02, -0.73, -0.01
171   , 9.56, -0.17, -0.50, -0.06, -0.01, 0.01, -12.00, 5.56, 27.69, 0.68, -0.02, -0.73, -0.01
172   , 9.61, -0.08, -0.55, -0.09, -0.00, 0.01, -12.00, 5.56, 27.69, 0.68, -0.02, -0.73, -0.01
173   , 9.61, -0.07, -0.56, -0.10, -0.00, -0.00, -14.25, 5.37, 29.56, 0.68, -0.02, -0.73, -0.01
174   , 9.50, -0.12, -0.67, -0.09, -0.01, -0.01, -14.25, 5.37, 29.56, 0.68, -0.02, -0.73, -0.01
175   , 9.48, -0.19, -0.66, -0.09, -0.01, -0.00, -14.25, 5.37, 29.56, 0.68, -0.02, -0.73, -0.01
176   , 9.52, -0.20, -0.61, -0.09, -0.01, -0.00, -14.25, 5.37, 29.56, 0.68, -0.02, -0.73, -0.01
177   , 9.56, -0.20, -0.59, -0.09, -0.01, -0.00, -13.06, 5.87, 28.00, 0.68, -0.03, -0.73, -0.02
178   , 9.62, -0.12, -0.59, -0.10, -0.01, -0.00, -13.06, 5.87, 28.00, 0.68, -0.03, -0.73, -0.02
179   , 9.60, -0.14, -0.60, -0.10, -0.01, -0.01, -13.06, 5.87, 28.00, 0.68, -0.03, -0.73, -0.02
180   , 9.55, -0.21, -0.62, -0.09, -0.01, -0.01, -13.06, 5.87, 28.00, 0.68, -0.03, -0.73, -0.02
181   , 9.52, -0.24, -0.61, -0.08, -0.02, -0.01, -13.06, 5.87, 28.00, 0.68, -0.03, -0.73, -0.02
182   , 9.54, -0.16, -0.59, -0.09, -0.02, -0.01, -13.06, 5.87, 28.00, 0.68, -0.03, -0.73, -0.02
183   , 9.57, -0.06, -0.54, -0.10, -0.02, -0.01, -13.75, 5.00, 28.25, 0.68, -0.03, -0.73, -0.02
184   , 9.55, 0.02, -0.53, -0.11, -0.01, -0.01, -13.75, 5.00, 28.25, 0.68, -0.03, -0.73, -0.02
185   , 9.56, 0.18, -0.58, -0.09, -0.01, -0.01, -13.75, 5.00, 28.25, 0.68, -0.03, -0.73, -0.02
186   , 9.51, 0.09, -0.56, -0.07, -0.00, -0.01, -13.75, 5.00, 28.25, 0.68, -0.03, -0.73, -0.02
187   , 9.51, 0.01, -0.56, -0.05, 0.00, -0.00, -13.38, 5.75, 28.25, 0.68, -0.03, -0.73, -0.02
188   , 9.59, -0.11, -0.51, -0.04, 0.01, 0.00, -13.38, 5.75, 28.25, 0.68, -0.03, -0.73, -0.02
189   , 9.61, -0.09, -0.55, -0.04, 0.00, 0.00, -13.38, 5.75, 28.25, 0.68, -0.03, -0.73, -0.02
190   , 9.60, -0.06, -0.52, -0.05, 0.00, 0.00, -13.38, 5.75, 28.25, 0.68, -0.03, -0.73, -0.02
191   , 9.60, -0.06, -0.52, -0.05, 0.00, 0.00, -13.38, 5.75, 28.25, 0.68, -0.03, -0.73, -0.02
192   , 9.55, -0.22, -0.57, -0.05, 0.01, 0.00, -13.00, 4.87, 28.50, 0.68, -0.03, -0.73, -0.02
193   , 9.55, -0.22, -0.57, -0.04, 0.01, 0.00, -13.00, 4.87, 28.50, 0.68, -0.03, -0.73, -0.02
194   , 9.62, -0.21, -0.60, -0.06, 0.01, 0.00, -13.00, 4.87, 28.50, 0.68, -0.03, -0.73, -0.02
195   , 9.50, -0.13, -0.68, -0.08, 0.01, -0.00, -13.00, 4.87, 28.50, 0.68, -0.03, -0.73, -0.02
196   , 9.45, -0.08, -0.66, -0.09, 0.01, -0.00, -13.00, 4.87, 28.50, 0.68, -0.03, -0.73, -0.02
197   , 9.49, -0.06, -0.68, -0.08, 0.02, 0.01, -13.00, 5.25, 28.06, 0.68, -0.03, -0.73, -0.02
198   , 9.56, -0.08, -0.77, -0.08, 0.04, 0.01, -13.00, 5.25, 28.06, 0.68, -0.03, -0.73, -0.02
199   , 9.50, -0.22, -0.78, -0.08, 0.04, 0.01, -13.00, 5.25, 28.06, 0.68, -0.03, -0.73, -0.02
200   , 9.46, -0.26, -0.70, -0.08, 0.05, 0.03, -13.00, 5.25, 28.06, 0.69, -0.03, -0.73, -0.02
201   , 9.46, -0.26, -0.70, -0.08, 0.05, 0.03, -13.00, 5.25, 28.06, 0.69, -0.03, -0.73, -0.02
202   , 9.50, -0.20, -0.75, -0.10, 0.05, 0.03, -12.69, 4.56, 28.50, 0.69, -0.03, -0.73, -0.02
