Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ
40   , 8.67, -1.56, 3.79, -0.03, 0.02, -0.02, -25.06, 12.37, 8.25, 0.83, -0.09, -0.54, 0.00
41   , 8.63, -1.56, 3.76, -0.03, 0.03, -0.02, -25.06, 12.37, 8.25, 0.83, -0.09, -0.54, 0.00
42   , 8.65, -1.56, 3.73, -0.03, 0.03, -0.02, -25.06, 12.37, 8.25, 0.83, -0.09, -0.54, 0.00
43   , 8.65, -1.52, 3.79, -0.03, 0.03, -0.03, -25.06, 12.37, 8.25, 0.83, -0.09, -0.54, 0.00
44   , 8.66, -1.50, 3.81, -0.03, 0.04, -0.03, -24.69, 12.37, 7.87, 0.83, -0.09, -0.54, 0.00
45   , 8.68, -1.52, 3.80, -0.02, 0.05, -0.03, -24.69, 12.37, 7.87, 0.83, -0.09, -0.54, 0.00
46   , 8.66, -1.48, 3.84, -0.03, 0.04, -0.03, -24.69, 12.37, 7.87, 0.83, -0.09, -0.54, -0.00
47   , 8.67, -1.49, 3.89, -0.04, 0.04, -0.02, -24.69, 12.37, 7.87, 0.83, -0.09, -0.54, -0.00
48   , 8.67, -1.48, 3.86, -0.05, 0.02, -0.02, -25.37, 12.37, 7.87, 0.83, -0.09, -0.54, -0.00
49   , 8.68, -1.47, 3.81, -0.05, 0.02, -0.02, -25.37, 12.37, 7.87, 0.83, -0.09, -0.54, -0.00
50   , 8.61, -1.44, 3.78, -0.04, 0.02, -0.01, -25.37, 12.37, 7.87, 0.83, -0.10, -0.54, -0.00
51   , 8.60, -1.44, 3.78, -0.03, 0.02, -0.02, -25.37, 12.37, 7.87, 0.83, -0.10, -0.54, -0.00
52   , 8.60, -1.44, 3.78, -0.02, 0.02, -0.02, -25.37, 12.37, 7.87, 0.83, -0.10, -0.54, -0.00
53   , 8.63, -1.43, 3.83, -0.02, 0.03, -0.02, -24.69, 12.69, 6.69, 0.83, -0.10, -0.54, -0.00
54   , 8.63, -1.43, 3.83, -0.02, 0.03, -0.02, -24.69, 12.69, 6.69, 0.83, -0.10, -0.54, -0.00
55   , 8.65, -1.52, 3.79, -0.02, 0.05, -0.02, -24.69, 12.69, 6.69, 0.83, -0.10, -0.54, -0.00
56   , 8.64, -1.51, 3.83, -0.02, 0.05, -0.02, -24.69, 12.69, 6.69, 0.83, -0.10, -0.54, -0.00
57   , 8.60, -1.52, 3.85, -0.02, 0.05, -0.03, -24.69, 12.69, 6.69, 0.83, -0.10, -0.54, -0.00
58   , 8.61, -1.51, 3.84, -0.01, 0.05, -0.03, -25.56, 12.00, 8.00, 0.84, -0.10, -0.54, -0.00
59   , 8.60, -1.50, 3.84, -0.01, 0.06, -0.03, -25.56, 12.00, 8.00, 0.84, -0.10, -0.54, -0.00
60   , 8.61, -1.54, 3.75, -0.00, 0.06, -0.04, -25.56, 12.00, 8.00, 0.84, -0.10, -0.54, -0.00
61   , 8.65, -1.54, 3.76, -0.01, 0.06, -0.03, -25.56, 12.00, 8.00, 0.84, -0.09, -0.54, -0.00
62   , 8.66, -1.58, 3.76, -0.01, 0.05, -0.03, -25.56, 12.00, 8.00, 0.84, -0.09, -0.54, -0.00
63   , 8.71, -1.58, 3.79, -0.02, 0.05, -0.03, -24.69, 13.06, 8.75, 0.84, -0.09, -0.54, -0.00
64   , 8.72, -1.65, 3.83, -0.02, 0.04, -0.02, -24.69, 13.06, 8.75, 0.84, -0.09, -0.54, -0.00
65   , 8.69, -1.66, 3.84, -0.02, 0.04, -0.02, -24.69, 13.06, 8.75, 0.84, -0.10, -0.54, -0.00
66   , 8.65, -1.64, 3.88, -0.01, 0.05, -0.03, -24.69, 13.06, 8.75, 0.84, -0.10, -0.54, -0.00
67   , 8.65, -1.64, 3.88, 0.00, 0.06, -0.04, -24.69, 13.06, 8.75, 0.84, -0.09, -0.54, -0.00
68   , 8.46, -1.58, 3.84, 0.02, 0.08, -0.06, -25.50, 12.69, 7.50, 0.84, -0.09, -0.54, -0.00
69   , 8.46, -1.58, 3.84, 0.03, 0.11, -0.08, -25.50, 12.69, 7.50, 0.84, -0.09, -0.54, -0.00
70   , 8.51, -1.54, 3.83, 0.05, 0.13, -0.09, -25.50, 12.69, 7.50, 0.84, -0.09, -0.54, -0.00
71   , 8.67, -1.47, 3.91, 0.06, 0.14, -0.10, -25.50, 12.69, 7.50, 0.84, -0.09, -0.54, -0.00
72   , 8.73, -1.44, 3.96, 0.07, 0.14, -0.11, -25.50, 12.69, 7.50, 0.84, -0.09, -0.54, -0.00
73   , 8.73, -1.44, 3.96, 0.07, 0.13, -0.10, -24.69, 12.69, 7.19, 0.84, -0.09, -0.54, -0.01
74   , 8.71, -1.45, 4.09, 0.06, 0.10, -0.09, -24.69, 12.69, 7.19, 0.84, -0.09, -0.54, -0.01
75   , 8.65, -1.52, 4.13, 0.05, 0.07, -0.07, -24.69, 12.69, 7.19, 0.84, -0.09, -0.54, -0.01
76   , 8.53, -1.60, 4.14, 0.03, 0.06, -0.05, -24.69, 12.69, 7.19, 0.84, -0.09, -0.54, -0.01
77   , 8.44, -1.70, 4.16, 0.01, 0.06, -0.04, -24.69, 12.69, 7.19, 0.84, -0.09, -0.54, -0.01
78   , 8.49, -1.76, 4.17, -0.01, 0.06, -0.03, -25.06, 12.00, 7.87, 0.84, -0.09, -0.54, -0.01
79   , 8.54, -1.76, 4.16, -0.03, 0.06, -0.04, -25.06, 12.00, 7.87, 0.84, -0.09, -0.54, -0.01
80   , 8.54, -1.74, 4.20, -0.05, 0.03, -0.05, -25.06, 12.00, 7.87, 0.84, -0.09, -0.53, -0.01
81   , 8.46, -1.48, 4.20, -0.06, 0.00, -0.05, -25.06, 12.00, 7.87, 0.84, -0.09, -0.53, -0.01
82   , 8.46, -1.48, 4.20, -0.08, -0.02, -0.06, -25.06, 12.00, 7.87, 0.84, -0.09, -0.53, -0.01
83   , 8.40, -1.25, 4.12, -0.07, -0.03, -0.06, -25.06, 12.00, 7.06, 0.84, -0.09, -0.53, -0.01
84   , 8.40, -1.25, 4.12, -0.06, -0.04, -0.06, -25.06, 12.00, 7.06, 0.84, -0.09, -0.54, -0.01
85   , 8.38, -1.18, 4.28, -0.05, -0.03, -0.05, -25.06, 12.00, 7.06, 0.84, -0.09, -0.54, -0.01
86   , 8.43, -1.24, 4.36, -0.04, -0.02, -0.04, -25.06, 12.00, 7.06, 0.84, -0.09, -0.54, -0.01
87   , 8.43, -1.24, 4.36, -0.04, -0.01, -0.02, -25.06, 12.00, 7.06, 0.84, -0.09, -0.54, -0.01
88   , 8.63, -1.56, 4.39, -0.06, -0.01, 0.02, -26.06, 11.25, 7.06, 0.84, -0.09, -0.53, -0.01
89   , 8.63, -1.56, 4.39, -0.07, -0.02, 0.03, -26.06, 11.25, 7.06, 0.84, -0.09, -0.54, -0.01
90   , 8.62, -1.66, 4.20, -0.07, -0.03, 0.04, -26.06, 11.25, 7.06, 0.84, -0.09, -0.54, -0.01
91   , 8.61, -1.59, 4.05, -0.06, -0.03, 0.04, -26.06, 11.25, 7.06, 0.84, -0.09, -0.54, -0.01
92   , 8.63, -1.51, 4.02, -0.04, -0.01, 0.05, -25.88, 11.56, 6.75, 0.84, -0.09, -0.54, -0.01
93   , 8.65, -1.39, 4.02, -0.03, 0.01, 0.04, -25.88, 11.56, 6.75, 0.84, -0.09, -0.54, -0.01
94   , 8.65, -1.39, 4.02, 0.01, 0.03, 0.05, -25.88, 11.56, 6.75, 0.84, -0.09, -0.54, -0.01
95   , 8.80, -1.04, 4.05, 0.06, 0.03, 0.04, -25.88, 11.56, 6.75, 0.84, -0.09, -0.53, -0.01
96   , 8.87, -0.94, 4.11, 0.10, 0.03, 0.05, -25.88, 11.56, 6.75, 0.84, -0.09, -0.53, -0.01
97   , 8.93, -0.90, 4.12, 0.11, 0.01, 0.08, -24.87, 11.69, 7.56, 0.84, -0.09, -0.53, -0.01
98   , 9.00, -0.98, 4.17, 0.10, -0.00, 0.12, -24.87, 11.69, 7.56, 0.84, -0.09, -0.53, -0.01
99   , 9.00, -0.98, 4.17, 0.10, -0.00, 0.12, -24.87, 11.69, 7.56, 0.84, -0.09, -0.53, -0.01
100   , 9.03, -1.17, 4.21, 0.10, -0.05, 0.22, -24.87, 11.69, 7.56, 0.84, -0.09, -0.54, -0.00
101   , 8.90, -1.19, 4.04, 0.12, -0.07, 0.24, -25.25, 11.56, 7.19, 0.84, -0.09, -0.54, -0.00
102   , 8.81, -1.20, 3.93, 0.14, -0.07, 0.24, -25.25, 11.56, 7.19, 0.84, -0.09, -0.54, 0.00
103   , 8.73, -1.15, 3.81, 0.18, -0.06, 0.24, -25.25, 11.56, 7.19, 0.84, -0.09, -0.54, 0.00
104   , 8.74, -0.99, 3.71, 0.22, -0.04, 0.22, -25.25, 11.56, 7.19, 0.84, -0.09, -0.54, 0.00
105   , 8.83, -1.00, 3.70, 0.27, -0.01, 0.21, -25.25, 11.56, 7.19, 0.84, -0.09, -0.54, 0.00
106   , 8.83, -1.00, 3.70, 0.31, 0.02, 0.21, -24.87, 12.69, 7.56, 0.84, -0.09, -0.54, 0.01
107   , 8.96, -1.15, 3.83, 0.33, 0.03, 0.21, -24.87, 12.69, 7.56, 0.84, -0.09, -0.53, 0.01
108   , 8.99, -1.39, 3.94, 0.33, 0.02, 0.22, -24.87, 12.69, 7.56, 0.84, -0.09, -0.53, 0.01
109   , 8.99, -1.39, 3.94, 0.33, 0.02, 0.22, -24.87, 12.69, 7.56, 0.84, -0.09, -0.53, 0.01
110   , 8.88, -1.67, 3.94, 0.34, 0.01, 0.22, -24.87, 12.69, 7.56, 0.84, -0.09, -0.53, 0.01
111   , 8.88, -1.67, 3.94, 0.34, 0.01, 0.22, -25.25, 12.69, 7.56, 0.84, -0.09, -0.53, 0.01
112   , 8.79, -1.61, 3.82, 0.40, 0.05, 0.18, -25.25, 12.69, 7.56, 0.84, -0.09, -0.53, 0.02
113   , 8.81, -1.46, 3.76, 0.43, 0.06, 0.15, -25.25, 12.69, 7.56, 0.84, -0.09, -0.53, 0.02
114   , 8.78, -1.38, 3.79, 0.44, 0.08, 0.14, -25.25, 12.69, 7.56, 0.84, -0.08, -0.53, 0.02
115   , 8.98, -1.26, 3.84, 0.44, 0.10, 0.13, -25.25, 12.69, 7.56, 0.84, -0.08, -0.53, 0.02
116   , 9.08, -1.28, 3.91, 0.43, 0.08, 0.14, -25.69, 12.69, 7.56, 0.84, -0.08, -0.53, 0.02
117   , 9.09, -1.35, 4.00, 0.41, 0.06, 0.15, -25.69, 12.69, 7.56, 0.84, -0.08, -0.53, 0.02
118   , 9.09, -1.35, 4.00, 0.38, 0.02, 0.18, -25.69, 12.69, 7.56, 0.84, -0.08, -0.53, 0.03
119   , 9.09, -1.48, 4.01, 0.35, 0.01, 0.20, -25.69, 12.69, 7.56, 0.84, -0.08, -0.53, 0.03
120   , 9.08, -1.53, 3.99, 0.33, 0.01, 0.23, -25.69, 12.69, 7.56, 0.84, -0.08, -0.53, 0.03
121   , 9.03, -1.51, 4.01, 0.32, 0.03, 0.24, -24.87, 13.19, 6.69, 0.84, -0.08, -0.53, 0.03
122   , 8.89, -1.49, 4.00, 0.32, 0.02, 0.24, -24.87, 13.19, 6.69, 0.84, -0.08, -0.53, 0.03
123   , 8.85, -1.47, 4.00, 0.32, 0.01, 0.23, -24.87, 13.19, 6.69, 0.84, -0.07, -0.53, 0.04
124   , 8.81, -1.47, 4.09, 0.34, -0.00, 0.21, -24.87, 13.19, 6.69, 0.84, -0.07, -0.53, 0.04
125   , 8.73, -1.54, 4.19, 0.35, -0.01, 0.20, -24.87, 13.19, 6.69, 0.84, -0.07, -0.53, 0.04
126   , 8.72, -1.65, 4.22, 0.35, 0.00, 0.19, -24.87, 13.50, 7.19, 0.84, -0.07, -0.53, 0.04
127   , 8.72, -1.65, 4.22, 0.35, 0.02, 0.18, -24.87, 13.50, 7.19, 0.84, -0.07, -0.53, 0.04
128   , 8.63, -1.78, 4.13, 0.33, 0.02, 0.19, -24.87, 13.50, 7.19, 0.84, -0.07, -0.53, 0.04
129   , 8.72, -1.89, 4.06, 0.31, 0.02, 0.19, -24.87, 13.50, 7.19, 0.84, -0.07, -0.53, 0.04
130   , 8.72, -1.89, 4.06, 0.31, 0.02, 0.19, -24.87, 13.50, 7.19, 0.84, -0.07, -0.53, 0.05
131   , 8.89, -1.85, 4.15, 0.28, 0.03, 0.16, -24.50, 13.25, 5.56, 0.84, -0.07, -0.53, 0.05
132   , 8.89, -1.85, 4.15, 0.28, 0.03, 0.16, -24.50, 13.25, 5.56, 0.84, -0.07, -0.53, 0.05
133   , 9.01, -1.46, 4.18, 0.28, 0.03, 0.13, -24.50, 13.25, 5.56, 0.84, -0.07, -0.53, 0.05
134   , 8.97, -1.35, 4.17, 0.28, 0.02, 0.12, -24.50, 13.25, 5.56, 0.84, -0.07, -0.53, 0.05
135   , 8.93, -1.32, 4.14, 0.27, 0.01, 0.13, -24.50, 13.25, 5.56, 0.84, -0.07, -0.53, 0.05
136   , 8.81, -1.38, 4.04, 0.25, -0.00, 0.14, -24.87, 14.50, 4.69, 0.84, -0.06, -0.53, 0.05
137   , 8.79, -1.51, 4.02, 0.21, -0.00, 0.16, -24.87, 14.50, 4.69, 0.84, -0.06, -0.53, 0.06
138   , 8.74, -1.60, 3.98, 0.17, -0.00, 0.18, -24.87, 14.50, 4.69, 0.84, -0.06, -0.53, 0.06
139   , 8.74, -1.60, 3.98, 0.14, 0.01, 0.19, -24.87, 14.50, 4.69, 0.84, -0.06, -0.53, 0.06
140   , 8.85, -1.88, 4.06, 0.11, 0.00, 0.20, -24.87, 14.50, 4.69, 0.84, -0.06, -0.53, 0.06
141   , 8.85, -1.88, 4.06, 0.11, 0.00, 0.20, -24.56, 15.25, 4.87, 0.84, -0.06, -0.53, 0.06
142   , 8.89, -1.92, 4.16, 0.08, -0.02, 0.18, -24.56, 15.25, 4.87, 0.84, -0.06, -0.53, 0.06
143   , 8.85, -1.84, 4.22, 0.08, -0.03, 0.16, -24.56, 15.25, 4.87, 0.84, -0.06, -0.53, 0.06
144   , 8.80, -1.77, 4.26, 0.08, -0.04, 0.15, -24.56, 15.25, 4.87, 0.84, -0.06, -0.53, 0.06
145   , 8.88, -1.62, 4.18, 0.06, -0.04, 0.13, -24.00, 16.00, 6.19, 0.84, -0.06, -0.53, 0.06
146   , 8.88, -1.62, 4.18, 0.06, -0.04, 0.13, -24.00, 16.00, 6.19, 0.84, -0.06, -0.53, 0.06
147   , 8.86, -1.65, 4.12, 0.02, -0.06, 0.13, -24.00, 16.00, 6.19, 0.84, -0.06, -0.53, 0.06
148   , 8.86, -1.65, 4.12, 0.00, -0.08, 0.13, -24.00, 16.00, 6.19, 0.84, -0.06, -0.53, 0.07
149   , 8.63, -1.79, 4.01, -0.00, -0.09, 0.12, -24.00, 16.00, 6.19, 0.84, -0.06, -0.53, 0.07
150   , 8.63, -1.79, 4.01, -0.00, -0.09, 0.12, -23.75, 16.56, 6.69, 0.84, -0.07, -0.53, 0.07
151   , 8.59, -1.86, 4.02, 0.01, -0.04, 0.10, -23.75, 16.56, 6.69, 0.84, -0.07, -0.53, 0.07
152   , 8.59, -1.86, 4.02, 0.03, 0.00, 0.08, -23.75, 16.56, 6.69, 0.84, -0.07, -0.53, 0.07
153   , 8.76, -1.85, 4.12, 0.04, 0.03, 0.06, -23.75, 16.56, 6.69, 0.84, -0.07, -0.53, 0.07
154   , 8.81, -1.82, 4.17, 0.05, 0.04, 0.04, -23.75, 16.56, 6.69, 0.84, -0.07, -0.53, 0.07
155   , 8.82, -1.74, 4.20, 0.05, 0.02, 0.04, -24.56, 16.87, 5.87, 0.84, -0.07, -0.53, 0.07
156   , 8.74, -1.71, 4.21, 0.05, 0.00, 0.04, -24.56, 16.87, 5.87, 0.84, -0.07, -0.53, 0.07
157   , 8.70, -1.71, 4.19, 0.04, -0.01, 0.05, -24.56, 16.87, 5.87, 0.84, -0.07, -0.53, 0.07
158   , 8.66, -1.78, 4.18, 0.02, -0.01, 0.06, -24.56, 16.87, 5.87, 0.84, -0.07, -0.53, 0.07
159   , 8.66, -1.78, 4.18, 0.00, -0.01, 0.06, -24.56, 16.87, 5.87, 0.84, -0.07, -0.53, 0.07
160   , 8.70, -1.94, 4.18, -0.01, -0.00, 0.06, -24.50, 16.50, 5.56, 0.84, -0.07, -0.53, 0.07
161   , 8.70, -1.94, 4.18, -0.01, -0.00, 0.06, -24.50, 16.50, 5.56, 0.84, -0.07, -0.53, 0.07
162   , 8.71, -1.92, 4.21, 0.00, 0.00, 0.03, -24.50, 16.50, 5.56, 0.84, -0.07, -0.53, 0.07
163   , 8.75, -1.85, 4.21, 0.00, 0.00, 0.02, -24.50, 16.50, 5.56, 0.84, -0.07, -0.53, 0.07
164   , 8.76, -1.86, 4.23, 0.00, 0.00, 0.01, -24.50, 16.50, 5.56, 0.84, -0.07, -0.53, 0.07
165   , 8.73, -1.85, 4.19, -0.00, 0.01, 0.01, -25.19, 16.25, 6.50, 0.84, -0.07, -0.53, 0.07
166   , 8.73, -1.82, 4.23, -0.01, 0.01, 0.01, -25.19, 16.25, 6.50, 0.84, -0.07, -0.53, 0.07
167   , 8.74, -1.84, 4.17, -0.01, 0.01, 0.01, -25.19, 16.25, 6.50, 0.84, -0.07, -0.53, 0.07
168   , 8.74, -1.84, 4.17, -0.02, 0.00, 0.01, -25.19, 16.25, 6.50, 0.84, -0.07, -0.53, 0.07
169   , 8.72, -1.87, 4.24, -0.02, 0.00, 0.01, -25.19, 16.25, 6.50, 0.84, -0.07, -0.53, 0.07
170   , 8.72, -1.87, 4.24, -0.02, 0.02, 0.01, -24.50, 17.06, 6.87, 0.84, -0.07, -0.53, 0.07
171   , 8.73, -1.88, 4.26, -0.02, 0.03, 0.00, -24.50, 17.06, 6.87, 0.84, -0.07, -0.53, 0.07
172   , 8.74, -1.88, 4.19, -0.02, 0.03, -0.01, -24.50, 17.06, 6.87, 0.84, -0.07, -0.53, 0.07
173   , 8.75, -1.85, 4.17, -0.02, 0.03, -0.01, -24.50, 17.06, 6.87, 0.84, -0.07, -0.53, 0.07
174   , 8.69, -1.78, 4.15, -0.01, 0.02, -0.02, -24.50, 17.06, 6.87, 0.84, -0.07, -0.53, 0.07
175   , 8.66, -1.77, 4.17, -0.01, 0.01, -0.03, -24.87, 16.25, 6.50, 0.84, -0.07, -0.53, 0.07
176   , 8.67, -1.79, 4.18, -0.01, 0.02, -0.03, -24.87, 16.25, 6.50, 0.84, -0.07, -0.53, 0.07
177   , 8.73, -1.88, 4.23, -0.01, 0.02, -0.02, -24.87, 16.25, 6.50, 0.84, -0.07, -0.53, 0.07
178   , 8.72, -1.91, 4.24, -0.03, 0.03, -0.01, -24.87, 16.25, 6.50, 0.84, -0.07, -0.53, 0.07
179   , 8.75, -1.91, 4.26, -0.04, 0.04, -0.01, -24.87, 16.25, 6.50, 0.84, -0.07, -0.53, 0.07
180   , 8.73, -1.92, 4.28, -0.05, 0.03, -0.00, -25.06, 16.56, 5.56, 0.84, -0.07, -0.53, 0.07
181   , 8.73, -1.92, 4.28, -0.05, 0.02, -0.02, -25.06, 16.56, 5.56, 0.84, -0.07, -0.53, 0.07
182   , 8.71, -1.84, 4.17, -0.04, 0.01, -0.02, -25.06, 16.56, 5.56, 0.84, -0.07, -0.53, 0.07
183   , 8.70, -1.79, 4.17, -0.03, -0.00, -0.03, -25.06, 16.56, 5.56, 0.84, -0.07, -0.53, 0.07
184   , 8.69, -1.75, 4.21, -0.02, 0.01, -0.03, -25.06, 16.56, 5.56, 0.84, -0.07, -0.53, 0.07
185   , 8.71, -1.75, 4.22, -0.02, 0.01, -0.04, -24.87, 16.56, 6.87, 0.84, -0.07, -0.53, 0.07
186   , 8.71, -1.76, 4.27, -0.01, 0.03, -0.04, -24.87, 16.56, 6.87, 0.84, -0.07, -0.53, 0.07
187   , 8.73, -1.78, 4.28, -0.01, 0.04, -0.04, -24.87, 16.56, 6.87, 0.84, -0.07, -0.53, 0.07
188   , 8.73, -1.78, 4.28, -0.01, 0.02, -0.04, -24.87, 16.56, 6.87, 0.84, -0.07, -0.53, 0.07
189   , 8.77, -1.76, 4.35, -0.04, -0.05, -0.01, -24.87, 16.87, 6.87, 0.84, -0.07, -0.53, 0.07
190   , 8.77, -1.76, 4.35, -0.04, -0.05, -0.01, -24.87, 16.87, 6.87, 0.84, -0.07, -0.53, 0.07
191   , 8.66, -1.79, 4.28, -0.05, -0.06, 0.01, -24.87, 16.87, 6.87, 0.84, -0.07, -0.53, 0.07
192   , 8.64, -1.82, 4.37, -0.04, -0.04, 0.01, -24.87, 16.87, 6.87, 0.84, -0.07, -0.53, 0.07
193   , 8.73, -1.83, 4.34, -0.03, -0.02, 0.01, -24.87, 16.87, 6.87, 0.84, -0.07, -0.53, 0.07
194   , 8.75, -1.86, 4.36, 0.00, 0.00, 0.01, -24.50, 16.06, 7.00, 0.84, -0.07, -0.53, 0.07
195   , 8.78, -1.86, 4.44, 0.02, 0.01, 0.01, -24.50, 16.06, 7.00, 0.84, -0.07, -0.53, 0.07
196   , 8.91, -1.86, 4.48, 0.02, -0.02, 0.01, -24.50, 16.06, 7.00, 0.84, -0.07, -0.53, 0.07
197   , 8.91, -1.86, 4.48, 0.01, -0.06, 0.02, -24.50, 16.06, 7.00, 0.84, -0.07, -0.53, 0.07
198   , 8.87, -1.69, 4.20, -0.01, -0.09, 0.03, -24.50, 16.06, 7.00, 0.84, -0.07, -0.53, 0.07
199   , 8.87, -1.69, 4.20, -0.01, -0.09, 0.03, -24.50, 16.87, 7.00, 0.84, -0.07, -0.53, 0.07
200   , 8.55, -1.71, 3.77, -0.01, -0.09, 0.04, -24.50, 16.87, 7.00, 0.84, -0.07, -0.53, 0.07
201   , 8.63, -1.71, 3.94, 0.02, -0.05, 0.03, -24.50, 16.87, 7.00, 0.84, -0.07, -0.53, 0.07
202   , 8.73, -1.70, 4.16, 0.03, 0.01, 0.03, -24.50, 16.87, 7.00, 0.84, -0.07, -0.53, 0.07
