Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ
36   , 9.35, -0.90, -2.18, 0.00, -0.00, -0.00, -19.69, 12.00, 22.19, 0.63, -0.08, -0.78, 0.00
37   , 9.39, -0.92, -2.15, 0.01, 0.01, 0.01, -19.69, 12.00, 22.19, 0.63, -0.08, -0.78, 0.00
38   , 9.39, -0.92, -2.15, 0.00, 0.01, 0.02, -19.69, 12.00, 22.19, 0.63, -0.08, -0.78, 0.00
39   , 9.58, -0.92, -1.92, -0.00, 0.01, 0.01, -20.88, 12.00, 22.19, 0.63, -0.08, -0.78, 0.00
40   , 9.46, -0.89, -2.06, -0.00, 0.02, 0.01, -20.88, 12.00, 22.19, 0.63, -0.08, -0.78, 0.00
41   , 9.36, -0.88, -2.06, -0.03, 0.02, -0.01, -20.88, 12.00, 22.19, 0.63, -0.08, -0.78, 0.00
42   , 9.38, -0.75, -2.11, -0.02, 0.02, -0.01, -20.88, 12.00, 22.19, 0.63, -0.08, -0.78, 0.00
43   , 9.50, -0.79, -2.05, 0.02, 0.01, -0.01, -20.88, 12.00, 22.19, 0.63, -0.08, -0.78, 0.00
44   , 9.50, -0.79, -2.05, 0.03, 0.00, -0.01, -20.88, 12.00, 22.19, 0.63, -0.08, -0.78, 0.00
45   , 9.47, -0.99, -2.17, 0.03, -0.01, 0.00, -20.88, 12.00, 22.19, 0.63, -0.08, -0.78, 0.00
46   , 9.47, -0.98, -2.19, 0.04, 0.00, 0.01, -20.88, 12.00, 22.19, 0.63, -0.08, -0.78, 0.00
47   , 9.48, -0.91, -2.17, 0.03, 0.01, 0.01, -20.88, 12.00, 22.19, 0.63, -0.08, -0.78, 0.00
48   , 9.46, -0.88, -2.11, 0.03, 0.00, 0.00, -20.06, 11.69, 22.19, 0.63, -0.08, -0.78, 0.00
49   , 9.48, -0.90, -2.14, 0.04, 0.01, 0.00, -20.06, 11.69, 22.19, 0.63, -0.08, -0.78, 0.00
50   , 9.45, -0.90, -2.16, 0.04, 0.01, -0.00, -20.06, 11.69, 22.19, 0.63, -0.08, -0.78, 0.00
51   , 9.45, -0.90, -2.04, 0.03, 0.02, -0.00, -20.06, 11.69, 22.19, 0.63, -0.08, -0.78, 0.00
52   , 9.48, -0.91, -2.05, 0.03, 0.02, 0.00, -20.06, 11.69, 22.19, 0.63, -0.08, -0.78, 0.00
53   , 9.47, -0.94, -2.07, 0.02, 0.01, 0.00, -20.50, 14.00, 22.06, 0.63, -0.08, -0.78, 0.00
54   , 9.49, -0.95, -2.13, 0.03, 0.00, -0.01, -20.50, 14.00, 22.06, 0.63, -0.08, -0.78, 0.00
55   , 9.43, -1.01, -2.10, 0.02, 0.00, -0.01, -20.50, 14.00, 22.06, 0.63, -0.08, -0.78, 0.00
56   , 9.43, -1.06, -2.11, 0.02, 0.01, -0.01, -20.50, 14.00, 22.06, 0.63, -0.08, -0.78, 0.00
57   , 9.43, -1.06, -2.11, -0.00, 0.01, -0.01, -20.50, 14.00, 22.06, 0.63, -0.08, -0.78, 0.00
58   , 9.49, -1.05, -2.06, -0.01, 0.01, -0.00, -20.75, 12.56, 22.87, 0.63, -0.08, -0.78, 0.00
59   , 9.52, -0.97, -2.06, -0.02, 0.00, 0.00, -20.75, 12.56, 22.87, 0.63, -0.08, -0.78, 0.00
60   , 9.52, -0.97, -2.06, -0.03, 0.00, -0.01, -20.75, 12.56, 22.87, 0.63, -0.08, -0.78, 0.00
61   , 9.52, -0.81, -2.02, -0.02, -0.01, -0.01, -20.75, 12.56, 22.87, 0.63, -0.08, -0.78, 0.00
62   , 9.38, -0.77, -2.09, -0.00, 0.01, -0.01, -20.75, 12.56, 22.87, 0.63, -0.08, -0.78, 0.00
63   , 9.36, -0.79, -2.06, 0.01, 0.01, -0.01, -21.06, 11.88, 22.06, 0.63, -0.08, -0.78, 0.00
64   , 9.39, -0.94, -2.12, 0.01, 0.02, -0.01, -21.06, 11.88, 22.06, 0.63, -0.08, -0.78, 0.00
65   , 9.39, -0.94, -2.12, 0.01, 0.01, 0.01, -21.06, 11.88, 22.06, 0.63, -0.08, -0.78, 0.00
66   , 9.43, -0.95, -2.16, -0.01, 0.01, 0.01, -21.06, 11.88, 22.06, 0.63, -0.08, -0.78, 0.00
67   , 9.44, -0.88, -2.16, -0.02, 0.00, 0.00, -21.06, 11.88, 22.06, 0.63, -0.08, -0.78, 0.00
68   , 9.43, -0.80, -2.20, -0.03, 0.00, -0.01, -20.00, 12.25, 22.50, 0.63, -0.08, -0.78, 0.00
69   , 9.50, -0.83, -2.22, -0.02, 0.00, -0.01, -20.00, 12.25, 22.50, 0.63, -0.08, -0.78, 0.00
70   , 9.48, -0.90, -2.23, -0.01, 0.01, -0.01, -20.00, 12.25, 22.50, 0.63, -0.08, -0.78, 0.00
71   , 9.48, -0.96, -2.19, -0.01, 0.00, 0.01, -20.00, 12.25, 22.50, 0.63, -0.08, -0.78, 0.00
72   , 9.48, -0.96, -2.19, -0.01, 0.01, 0.02, -20.00, 12.25, 22.50, 0.63, -0.08, -0.78, 0.00
73   , 9.45, -0.87, -2.14, -0.02, 0.01, 0.02, -21.06, 12.19, 22.50, 0.63, -0.08, -0.78, 0.00
74   , 9.44, -0.85, -2.12, -0.02, 0.01, 0.02, -21.06, 12.19, 22.50, 0.63, -0.08, -0.78, 0.00
75   , 9.44, -0.81, -2.10, -0.02, 0.00, 0.01, -21.06, 12.19, 22.50, 0.63, -0.08, -0.78, 0.00
76   , 9.56, -0.90, -2.08, -0.01, 0.01, 0.01, -21.06, 12.19, 22.50, 0.63, -0.08, -0.78, 0.00
77   , 9.56, -0.90, -2.08, -0.01, 0.01, 0.01, -21.06, 12.19, 22.50, 0.63, -0.08, -0.78, 0.00
78   , 9.56, -0.87, -2.11, -0.00, 0.01, 0.01, -21.75, 12.19, 21.69, 0.63, -0.08, -0.77, 0.00
79   , 9.52, -0.80, -2.07, 0.01, 0.01, 0.01, -21.75, 12.19, 21.69, 0.63, -0.08, -0.77, 0.00
80   , 9.52, -0.80, -2.07, 0.03, 0.02, 0.00, -21.75, 12.19, 21.69, 0.63, -0.08, -0.77, 0.00
81   , 9.45, -0.80, -2.12, 0.04, 0.02, 0.00, -21.75, 12.19, 21.69, 0.63, -0.08, -0.77, 0.00
82   , 9.38, -0.80, -2.12, 0.05, 0.01, 0.00, -21.75, 12.19, 21.69, 0.63, -0.08, -0.77, 0.00
83   , 9.34, -0.82, -2.11, 0.05, 0.00, 0.01, -20.00, 12.88, 22.50, 0.63, -0.08, -0.77, 0.00
84   , 9.38, -0.79, -2.08, 0.06, -0.01, 0.00, -20.00, 12.88, 22.50, 0.63, -0.08, -0.77, 0.00
85   , 9.46, -0.80, -2.14, 0.08, 0.01, -0.00, -20.00, 12.88, 22.50, 0.63, -0.08, -0.77, 0.00
86   , 9.52, -0.79, -2.09, 0.07, 0.01, -0.01, -20.00, 12.88, 22.50, 0.63, -0.08, -0.77, 0.00
87   , 9.53, -0.73, -2.03, 0.07, 0.01, -0.01, -20.00, 12.19, 22.37, 0.63, -0.08, -0.77, 0.00
88   , 9.53, -0.76, -2.01, 0.08, 0.00, 0.00, -20.00, 12.19, 22.37, 0.63, -0.08, -0.77, 0.00
89   , 9.51, -1.02, -2.02, 0.09, -0.00, 0.01, -20.00, 12.19, 22.37, 0.63, -0.08, -0.77, 0.00
90   , 9.49, -1.07, -2.03, 0.10, -0.01, 0.01, -20.00, 12.19, 22.37, 0.63, -0.08, -0.77, 0.00
91   , 9.47, -1.08, -2.03, 0.10, -0.02, 0.01, -20.00, 12.19, 22.37, 0.63, -0.08, -0.77, 0.00
92   , 9.45, -1.06, -2.04, 0.09, -0.02, 0.01, -21.06, 12.88, 21.56, 0.63, -0.07, -0.77, 0.00
93   , 9.45, -1.06, -2.04, 0.08, -0.01, 0.01, -21.06, 12.88, 21.56, 0.63, -0.07, -0.77, 0.00
94   , 9.55, -1.00, -2.09, 0.06, -0.01, 0.01, -21.06, 12.88, 21.56, 0.63, -0.07, -0.77, 0.01
95   , 9.61, -0.92, -2.05, 0.05, 0.00, 0.01, -21.06, 12.88, 21.56, 0.63, -0.07, -0.77, 0.01
96   , 9.59, -0.80, -1.98, 0.03, 0.01, 0.01, -21.06, 12.88, 21.56, 0.63, -0.07, -0.77, 0.01
97   , 9.53, -0.83, -1.87, 0.03, 0.01, 0.00, -20.75, 12.88, 22.50, 0.63, -0.07, -0.77, 0.01
98   , 9.48, -0.94, -1.87, 0.03, 0.01, -0.00, -20.75, 12.88, 22.50, 0.63, -0.07, -0.77, 0.01
99   , 9.47, -1.02, -1.91, 0.03, 0.01, -0.00, -20.75, 12.88, 22.50, 0.63, -0.07, -0.77, 0.01
100   , 9.55, -0.91, -1.89, 0.02, 0.02, 0.00, -20.75, 12.88, 22.50, 0.63, -0.07, -0.77, 0.01
101   , 9.55, -0.91, -1.89, 0.02, 0.02, 0.00, -19.87, 12.88, 22.06, 0.63, -0.07, -0.77, 0.01
102   , 9.59, -0.91, -1.93, 0.03, 0.03, -0.00, -19.87, 12.88, 22.06, 0.63, -0.07, -0.77, 0.01
103   , 9.57, -0.99, -1.96, 0.03, 0.03, 0.01, -19.87, 12.88, 22.06, 0.63, -0.07, -0.77, 0.01
104   , 9.55, -1.09, -2.04, 0.04, 0.01, 0.01, -19.87, 12.88, 22.06, 0.63, -0.07, -0.77, 0.01
105   , 9.50, -1.16, -2.12, 0.03, 0.00, 0.01, -19.87, 12.88, 22.06, 0.63, -0.07, -0.77, 0.01
106   , 9.48, -1.20, -2.07, 0.02, 0.01, 0.01, -20.00, 12.37, 22.06, 0.63, -0.07, -0.77, 0.01
107   , 9.49, -1.24, -2.07, -0.01, 0.03, 0.01, -20.00, 12.37, 22.06, 0.63, -0.07, -0.77, 0.01
108   , 9.50, -1.20, -2.04, -0.06, 0.03, 0.02, -20.00, 12.37, 22.06, 0.63, -0.07, -0.77, 0.01
109   , 9.40, -0.90, -1.83, -0.10, 0.03, 0.02, -20.00, 12.37, 22.06, 0.63, -0.07, -0.77, 0.01
110   , 9.42, -0.84, -1.80, -0.11, 0.02, 0.01, -20.00, 12.37, 22.06, 0.63, -0.07, -0.77, 0.01
111   , 9.50, -0.90, -1.85, -0.09, 0.03, 0.00, -20.00, 12.37, 22.06, 0.63, -0.07, -0.77, 0.00
112   , 9.51, -1.02, -1.81, -0.07, 0.03, 0.00, -20.00, 12.37, 22.06, 0.63, -0.07, -0.77, 0.00
113   , 9.52, -1.42, -1.99, -0.06, 0.03, -0.01, -20.00, 12.37, 22.06, 0.63, -0.08, -0.77, 0.00
114   , 9.54, -1.60, -2.13, -0.07, 0.03, 0.01, -20.00, 12.37, 22.06, 0.63, -0.08, -0.77, 0.00
115   , 9.64, -1.60, -2.25, -0.11, 0.00, 0.04, -20.00, 12.37, 22.06, 0.63, -0.08, -0.77, 0.00
116   , 9.73, -1.37, -2.37, -0.19, -0.01, 0.05, -20.37, 12.75, 22.37, 0.63, -0.08, -0.77, 0.00
117   , 9.73, -1.37, -2.37, -0.23, 0.00, 0.05, -20.37, 12.75, 22.37, 0.63, -0.08, -0.77, 0.00
118   , 9.59, -0.49, -2.29, -0.24, 0.03, 0.01, -20.37, 12.75, 22.37, 0.63, -0.08, -0.77, 0.00
119   , 9.48, -0.42, -2.37, -0.20, 0.05, -0.02, -20.37, 12.75, 22.37, 0.63, -0.08, -0.77, 0.00
120   , 9.43, -0.44, -2.36, -0.14, 0.07, -0.03, -20.37, 12.75, 22.37, 0.63, -0.08, -0.77, -0.00
121   , 9.37, -0.56, -2.39, -0.08, 0.10, -0.02, -19.87, 12.06, 21.69, 0.63, -0.08, -0.77, -0.00
122   , 9.36, -0.68, -2.36, -0.06, 0.10, -0.02, -19.87, 12.06, 21.69, 0.63, -0.08, -0.77, -0.00
123   , 9.39, -0.76, -2.41, -0.05, 0.09, -0.01, -19.87, 12.06, 21.69, 0.63, -0.08, -0.77, -0.00
124   , 9.59, -0.84, -2.46, -0.01, 0.07, 0.01, -19.87, 12.06, 21.69, 0.63, -0.08, -0.77, -0.00
125   , 9.59, -0.91, -2.50, -0.01, 0.07, 0.01, -19.87, 12.06, 21.69, 0.63, -0.08, -0.77, -0.00
126   , 9.56, -1.00, -2.49, 0.01, 0.03, 0.00, -20.69, 12.37, 22.06, 0.63, -0.08, -0.77, -0.00
127   , 9.52, -1.13, -2.52, 0.01, 0.03, 0.00, -20.69, 12.37, 22.06, 0.63, -0.08, -0.77, -0.00
128   , 9.58, -1.15, -2.53, 0.03, 0.03, 0.01, -20.69, 12.37, 22.06, 0.63, -0.08, -0.77, -0.00
129   , 9.61, -1.16, -2.46, 0.01, 0.03, 0.02, -20.69, 12.37, 22.06, 0.63, -0.08, -0.77, -0.00
130   , 9.63, -1.10, -2.34, 0.01, 0.03, 0.02, -20.69, 12.37, 22.06, 0.63, -0.08, -0.77, -0.00
131   , 9.60, -0.99, -2.12, -0.01, 0.00, 0.02, -20.69, 12.06, 22.06, 0.63, -0.08, -0.77, -0.00
132   , 9.58, -0.92, -1.99, -0.01, 0.00, 0.02, -20.69, 12.06, 22.06, 0.63, -0.08, -0.77, -0.00
133   , 9.52, -0.89, -1.85, -0.02, 0.00, 0.01, -20.69, 12.06, 22.06, 0.63, -0.08, -0.77, -0.00
134   , 9.62, -0.40, -1.48, 0.00, 0.00, 0.00, -20.69, 12.06, 22.06, 0.63, -0.08, -0.77, -0.00
135   , 9.63, -0.28, -1.45, 0.00, 0.00, 0.00, -20.69, 12.06, 22.06, 0.63, -0.08, -0.77, -0.00
136   , 9.55, -0.75, -1.50, 0.04, -0.01, 0.01, -20.69, 12.37, 22.06, 0.63, -0.08, -0.77, -0.00
137   , 9.45, -1.40, -1.50, 0.07, -0.01, -0.00, -20.69, 12.37, 22.06, 0.63, -0.08, -0.77, -0.00
138   , 9.52, -1.17, -1.46, 0.04, -0.01, -0.01, -20.69, 12.37, 22.06, 0.63, -0.08, -0.77, -0.00
139   , 9.52, -0.84, -1.31, 0.00, -0.00, -0.00, -20.69, 12.37, 22.06, 0.63, -0.08, -0.77, -0.00
140   , 9.70, 0.48, -1.22, -0.03, -0.01, -0.00, -20.69, 12.37, 22.06, 0.63, -0.08, -0.77, -0.00
141   , 10.52, 6.31, -0.78, 0.12, 0.01, 0.00, -21.69, 12.06, 21.75, 0.63, -0.08, -0.77, 0.00
142   , 9.78, 3.05, -1.20, 0.79, 0.09, 0.24, -21.69, 12.06, 21.75, 0.63, -0.08, -0.77, 0.00
143   , 8.92, -2.13, -1.32, 1.49, 0.15, -0.11, -21.69, 12.06, 21.75, 0.63, -0.07, -0.77, 0.01
144   , 8.53, -5.59, -1.03, 1.49, 0.15, -0.11, -21.69, 12.06, 21.75, 0.64, -0.06, -0.77, 0.02
145   , 9.09, -7.13, -1.68, 1.20, 0.06, -0.16, -21.69, 12.06, 21.75, 0.64, -0.06, -0.77, 0.02
146   , 9.62, -5.53, -2.17, 0.62, -0.04, -0.00, -21.00, 12.06, 20.69, 0.64, -0.06, -0.77, 0.02
147   , 9.61, -5.50, -1.92, -0.02, -0.10, 0.06, -21.00, 12.06, 20.69, 0.63, -0.06, -0.77, 0.02
148   , 9.93, 0.17, -1.98, -0.75, -0.10, -0.08, -21.00, 12.06, 20.69, 0.63, -0.07, -0.77, 0.01
149   , 10.09, 1.19, -1.79, -0.87, -0.02, 0.00, -21.00, 12.06, 20.69, 0.63, -0.07, -0.77, 0.01
150   , 9.97, 1.48, -1.80, -0.81, 0.04, -0.00, -21.00, 12.06, 20.69, 0.63, -0.07, -0.77, 0.01
151   , 9.73, 1.36, -1.81, -0.52, 0.05, -0.02, -20.37, 13.19, 21.00, 0.63, -0.07, -0.77, 0.01
152   , 9.73, 1.36, -1.81, -0.52, 0.05, -0.02, -20.37, 13.19, 21.00, 0.63, -0.07, -0.77, 0.01
153   , 9.29, 0.06, -2.16, 0.01, 0.07, -0.06, -20.37, 13.19, 21.00, 0.63, -0.07, -0.77, 0.01
154   , 9.22, -0.31, -2.25, 0.13, 0.08, -0.06, -20.37, 13.19, 21.00, 0.63, -0.07, -0.77, 0.01
155   , 9.22, -0.31, -2.25, 0.18, 0.09, -0.05, -20.37, 13.19, 21.00, 0.63, -0.07, -0.77, 0.01
156   , 9.57, -0.97, -2.35, 0.18, 0.09, -0.03, -21.06, 12.19, 21.37, 0.64, -0.07, -0.77, 0.01
157   , 9.57, -0.97, -2.35, 0.18, 0.09, -0.03, -21.06, 12.19, 21.37, 0.64, -0.07, -0.77, 0.01
158   , 9.58, -1.19, -2.37, 0.13, 0.06, 0.01, -21.06, 12.19, 21.37, 0.64, -0.07, -0.77, 0.01
159   , 9.56, -1.15, -2.46, 0.10, 0.04, 0.02, -21.06, 12.19, 21.37, 0.64, -0.07, -0.77, 0.01
160   , 9.56, -1.11, -2.41, 0.10, 0.02, 0.04, -21.06, 12.19, 21.37, 0.64, -0.07, -0.77, 0.01
161   , 9.56, -1.11, -2.41, 0.10, 0.01, 0.05, -21.75, 13.25, 21.00, 0.64, -0.07, -0.77, 0.01
162   , 9.61, -1.05, -2.37, 0.10, 0.01, 0.06, -21.75, 13.25, 21.00, 0.64, -0.07, -0.77, 0.01
163   , 9.54, -0.90, -2.19, 0.10, 0.00, 0.07, -21.75, 13.25, 21.00, 0.64, -0.07, -0.77, 0.01
164   , 9.56, -0.83, -2.12, 0.11, -0.01, 0.07, -21.75, 13.25, 21.00, 0.64, -0.07, -0.77, 0.01
165   , 9.55, -0.87, -2.04, 0.13, -0.02, 0.08, -21.75, 13.25, 21.00, 0.64, -0.07, -0.77, 0.01
166   , 9.63, -0.92, -1.87, 0.14, -0.01, 0.08, -21.06, 12.50, 21.87, 0.64, -0.07, -0.77, 0.02
167   , 9.64, -0.95, -1.82, 0.14, -0.00, 0.08, -21.06, 12.50, 21.87, 0.64, -0.07, -0.77, 0.02
168   , 9.64, -0.95, -1.82, 0.14, 0.00, 0.06, -21.06, 12.50, 21.87, 0.64, -0.07, -0.77, 0.02
169   , 9.48, -1.27, -1.71, 0.14, 0.00, 0.05, -21.06, 12.50, 21.87, 0.64, -0.07, -0.77, 0.02
170   , 9.45, -1.36, -1.74, 0.12, 0.01, 0.03, -21.06, 12.50, 21.87, 0.64, -0.07, -0.77, 0.02
171   , 9.44, -1.40, -1.80, 0.09, 0.01, 0.02, -20.37, 12.06, 20.88, 0.64, -0.07, -0.77, 0.02
172   , 9.48, -1.46, -1.83, 0.04, 0.01, 0.01, -20.37, 12.06, 20.88, 0.64, -0.07, -0.77, 0.02
173   , 9.48, -1.46, -1.83, 0.04, 0.01, 0.01, -20.37, 12.06, 20.88, 0.64, -0.07, -0.77, 0.02
174   , 9.76, -1.26, -1.90, -0.02, 0.03, 0.02, -20.37, 12.06, 20.88, 0.64, -0.07, -0.77, 0.02
175   , 9.69, -1.20, -1.85, -0.04, 0.02, 0.02, -20.37, 12.06, 20.88, 0.64, -0.07, -0.77, 0.02
176   , 9.59, -1.10, -1.83, -0.05, 0.02, 0.02, -21.37, 13.25, 21.25, 0.64, -0.07, -0.77, 0.02
177   , 9.53, -0.88, -1.81, -0.04, 0.02, 0.01, -21.37, 13.25, 21.25, 0.64, -0.07, -0.77, 0.02
178   , 9.53, -0.80, -1.82, -0.01, 0.02, -0.00, -21.37, 13.25, 21.25, 0.64, -0.07, -0.77, 0.02
179   , 9.56, -0.77, -1.79, 0.03, 0.02, -0.01, -21.37, 13.25, 21.25, 0.64, -0.07, -0.77, 0.02
180   , 9.56, -0.77, -1.79, 0.06, 0.03, -0.02, -21.37, 13.25, 21.25, 0.64, -0.07, -0.77, 0.02
181   , 9.57, -1.06, -1.78, 0.09, 0.02, -0.01, -20.25, 13.19, 20.06, 0.64, -0.07, -0.77, 0.02
182   , 9.57, -1.06, -1.78, 0.11, 0.03, 0.00, -20.25, 13.19, 20.06, 0.64, -0.07, -0.77, 0.02
183   , 9.62, -1.20, -1.85, 0.10, 0.02, 0.02, -20.25, 13.19, 20.06, 0.64, -0.07, -0.77, 0.02
184   , 9.57, -1.22, -1.80, 0.09, 0.01, 0.02, -20.25, 13.19, 20.06, 0.64, -0.07, -0.77, 0.02
185   , 9.53, -1.16, -1.78, 0.07, -0.00, 0.02, -20.25, 13.19, 20.06, 0.64, -0.07, -0.77, 0.02
186   , 9.50, -1.12, -1.77, 0.06, -0.01, 0.01, -21.50, 13.25, 20.50, 0.64, -0.07, -0.77, 0.02
187   , 9.57, -1.05, -1.63, 0.08, -0.00, 0.01, -21.50, 13.25, 20.50, 0.64, -0.07, -0.77, 0.02
188   , 9.62, -1.17, -1.61, 0.11, 0.01, 0.01, -21.50, 13.25, 20.50, 0.64, -0.07, -0.77, 0.02
189   , 9.62, -1.17, -1.61, 0.11, 0.03, 0.02, -21.50, 13.25, 20.50, 0.64, -0.07, -0.77, 0.02
190   , 9.51, -1.22, -1.55, 0.09, 0.03, 0.01, -20.75, 13.75, 20.50, 0.64, -0.07, -0.77, 0.02
191   , 9.51, -1.22, -1.55, 0.09, 0.03, 0.01, -20.75, 13.75, 20.50, 0.64, -0.07, -0.77, 0.02
192   , 9.43, -1.10, -1.65, 0.05, 0.01, -0.02, -20.75, 13.75, 20.50, 0.64, -0.06, -0.77, 0.02
193   , 9.46, -1.07, -1.76, 0.04, -0.00, -0.02, -20.75, 13.75, 20.50, 0.64, -0.06, -0.77, 0.02
194   , 9.50, -1.11, -1.77, 0.04, -0.01, -0.01, -20.75, 13.75, 20.50, 0.64, -0.06, -0.77, 0.02
195   , 9.50, -1.11, -1.77, 0.03, -0.01, -0.01, -20.37, 13.38, 21.00, 0.64, -0.06, -0.77, 0.02
196   , 9.68, -1.05, -1.81, 0.02, 0.00, -0.01, -20.37, 13.38, 21.00, 0.64, -0.06, -0.77, 0.02
197   , 9.65, -1.04, -1.87, 0.02, 0.01, -0.02, -20.37, 13.38, 21.00, 0.64, -0.06, -0.77, 0.02
198   , 9.62, -1.08, -1.89, 0.03, 0.01, -0.03, -20.37, 13.38, 21.00, 0.64, -0.06, -0.77, 0.02
199   , 9.59, -1.12, -1.96, 0.04, 0.01, -0.04, -20.37, 13.38, 21.00, 0.64, -0.06, -0.77, 0.02
200   , 9.58, -1.05, -2.09, 0.01, 0.00, 0.00, -20.75, 13.38, 21.25, 0.64, -0.06, -0.77, 0.02
201   , 9.58, -1.05, -2.09, 0.01, 0.00, 0.00, -20.75, 13.38, 21.25, 0.64, -0.06, -0.77, 0.02
202   , 9.60, -1.05, -2.01, 0.03, -0.00, 0.00, -21.50, 14.00, 20.88, 0.64, -0.06, -0.77, 0.02
